cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	invalid	14	woman	24	1	0.332340977814982
big	invalid	14	woman	24	1	0.432126501348701
small	invalid	14	woman	24	1	0.515308633281267
big	invalid	14	woman	24	1	0.441954065305668
small	invalid	14	woman	24	1	0.434343307757588
big	invalid	14	woman	24	1	0.453556640783814
small	invalid	14	woman	24	1	0.316660961124131
big	invalid	14	woman	24	1	0.474889426245177
small	invalid	14	woman	24	1	0.483735078469518
big	invalid	14	woman	24	1	0.464138423776076
small	invalid	14	woman	24	0	0.496596878799622
big	invalid	14	woman	24	1	0.370506051205655
small	invalid	14	woman	24	1	0.411920291673332
big	invalid	14	woman	24	1	0.350199042707999
small	invalid	14	woman	24	1	0.42974447646188
big	invalid	14	woman	24	1	0.4448328231323
small	invalid	14	woman	24	1	0.36358286576771
big	invalid	14	woman	24	1	0.657432452390163
small	invalid	14	woman	24	1	0.546522864043966
big	invalid	14	woman	24	1	0.711851073900672
small	invalid	14	woman	24	0	0.352837118239528
big	invalid	14	woman	24	1	0.400157028658306
small	invalid	14	woman	24	1	0.418460106915289
big	invalid	14	woman	24	1	0.418296230502727
small	invalid	14	woman	24	1	0.413369559222026
big	invalid	14	woman	24	1	0.553998036556824
small	invalid	14	woman	24	1	0.33630121598389
big	invalid	14	woman	24	1	0.398094547538287
small	invalid	14	woman	24	1	0.319285335647883
big	invalid	14	woman	24	1	0.433998406205936
small	invalid	14	woman	24	1	0.393631514776711
big	invalid	14	woman	24	1	0.456385701659209
small	invalid	14	woman	24	1	0.384281997199926
big	invalid	14	woman	24	1	0.331169293615239
small	invalid	14	woman	24	1	0.585066557167973
big	invalid	14	woman	24	1	0.486025984914194
small	invalid	14	woman	24	1	0.417149179217275
big	invalid	14	woman	24	0	0.462917635206551
small	invalid	14	woman	24	1	0.679797262989375
big	invalid	14	woman	24	0	0.391674815267603
small	invalid	14	woman	24	1	0.44144376100257
big	invalid	14	woman	24	1	0.519975741120182
small	invalid	14	woman	24	1	0.501303908771527
big	invalid	14	woman	24	1	0.324333629571713
small	invalid	14	woman	24	1	0.52274631639234
big	invalid	14	woman	24	1	0.442374078434625
small	invalid	14	woman	24	1	0.460438490498736
big	invalid	14	woman	24	0	0.42432230191544
small	invalid	14	woman	24	1	0.493947893246456
big	invalid	14	woman	24	0	0.507202969484725
small	invalid	14	woman	24	1	0.463683547236906
big	invalid	14	woman	24	1	0.487499929433922
small	invalid	14	woman	24	1	0.41866092619917
