cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
big	invalid	6	man	23	1	0.604013262609259
small	invalid	6	man	23	1	0.61560771361014
big	invalid	6	man	23	1	0.573306690856823
small	invalid	6	man	23	1	0.491203973909661
big	invalid	6	man	23	1	0.637796857271382
small	invalid	6	man	23	1	0.655339214222825
big	invalid	6	man	23	1	0.574989073554881
small	invalid	6	man	23	1	0.627183979724954
big	invalid	6	man	23	1	0.63255473332673
small	invalid	6	man	23	1	0.490514089525307
big	invalid	6	man	23	1	0.482321840454143
small	invalid	6	man	23	1	0.639031912907834
big	invalid	6	man	23	1	0.672162850781918
small	invalid	6	man	23	1	0.603191528510414
big	invalid	6	man	23	1	0.569611977276065
small	invalid	6	man	23	1	0.679655565785011
big	invalid	6	man	23	1	0.56616715843142
small	invalid	6	man	23	1	0.660124174138467
big	invalid	6	man	23	1	0.614832117802442
small	invalid	6	man	23	1	0.51171486122625
big	invalid	6	man	23	1	0.609887545259962
small	invalid	6	man	23	1	0.58457986565719
big	invalid	6	man	23	1	0.774751122702953
small	invalid	6	man	23	1	0.580816348029197
big	invalid	6	man	23	0	0.495735673197197
small	invalid	6	man	23	1	0.551445988258595
big	invalid	6	man	23	1	0.641787219533767
small	invalid	6	man	23	1	0.623113110330657
big	invalid	6	man	23	1	0.62551211058178
small	invalid	6	man	23	1	0.496448310279053
big	invalid	6	man	23	1	0.608072922543687
small	invalid	6	man	23	1	0.639920070887089
big	invalid	6	man	23	1	0.75970210041221
small	invalid	6	man	23	1	0.556799465164313
big	invalid	6	man	23	1	0.616424521318772
small	invalid	6	man	23	1	0.565928065914866
big	invalid	6	man	23	1	0.498463890639095
small	invalid	6	man	23	1	0.609833659644898
big	invalid	6	man	23	1	0.544055174335547
small	invalid	6	man	23	1	0.877890722656009
big	invalid	6	man	23	1	0.594438875844271
small	invalid	6	man	23	1	0.551204649139901
big	invalid	6	man	23	1	0.555313383370723
small	invalid	6	man	23	1	0.460839184041451
big	invalid	6	man	23	1	0.471062001665677
small	invalid	6	man	23	1	0.510987455859306
big	invalid	6	man	23	1	0.572133046191627
small	invalid	6	man	23	1	0.723459776147183
big	invalid	6	man	23	1	0.656436722562899
small	invalid	6	man	23	1	0.694867505754861
big	invalid	6	man	23	1	0.483643090609705
small	invalid	6	man	23	1	0.555278965920618
big	invalid	6	man	23	1	0.548079179514118
small	invalid	6	man	23	1	0.652565130936334
big	invalid	6	man	23	1	0.618621174545453
small	invalid	6	man	23	1	0.629543131622866
big	invalid	6	man	23	1	0.552137909533681
small	invalid	6	man	23	1	0.620081150851561
big	invalid	6	man	23	1	0.58936772738418
small	invalid	6	man	23	1	0.501071127398393
big	invalid	6	man	23	1	0.609921923617525
small	invalid	6	man	23	1	0.6275204621987
big	invalid	6	man	23	1	0.598695296880903
small	invalid	6	man	23	1	0.711133414238214
big	invalid	6	man	23	1	0.619219463555065
small	invalid	6	man	23	1	0.591662188482904
big	invalid	6	man	23	1	0.726215503592172
small	invalid	6	man	23	1	0.544777257196777
big	invalid	6	man	23	1	0.531681985956809
small	invalid	6	man	23	1	0.623295434088597
big	invalid	6	man	23	1	0.537831089919487
small	invalid	6	man	23	1	0.844470142795735
big	invalid	6	man	23	1	0.480203543766268
small	invalid	6	man	23	1	0.4714667329171
big	invalid	6	man	23	1	0.623852372970972
small	invalid	6	man	23	1	0.546156918826957
big	invalid	6	man	23	1	0.641802262810263
small	invalid	6	man	23	1	0.745014980633945
big	invalid	6	man	23	1	0.401105883265025
small	invalid	6	man	23	1	0.686518784139406
big	invalid	6	man	23	1	0.540128609868433
small	invalid	6	man	23	1	0.504693158272785
big	invalid	6	man	23	1	0.634873080896597
small	invalid	6	man	23	1	0.529462552564813
big	invalid	6	man	23	1	0.510316289428429
small	invalid	6	man	23	1	0.541369388113692
big	invalid	6	man	23	1	0.623736613228704
small	invalid	6	man	23	1	0.595638652882178
big	invalid	6	man	23	1	0.50518858298886
small	invalid	6	man	23	1	0.689775736617878
big	invalid	6	man	23	1	0.564725767343984
small	invalid	6	man	23	1	0.634510942245139
big	invalid	6	man	23	1	0.495953287739169
small	invalid	6	man	23	1	0.470230455314268
big	invalid	6	man	23	1	0.465699084488846
small	invalid	6	man	23	1	0.77139660158454
big	invalid	6	man	23	1	0.620389278989826
small	invalid	6	man	23	1	0.523857002447739
