cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	valid	5	woman	23	1	0.456720924968762
big	valid	5	woman	23	1	0.630616041021832
small	valid	5	woman	23	1	0.534117708421875
big	valid	5	woman	23	1	0.520815329903397
small	valid	5	woman	23	1	0.618721909121688
big	valid	5	woman	23	1	0.625362243099768
small	valid	5	woman	23	1	0.486483267975631
big	valid	5	woman	23	1	0.546415135399116
small	valid	5	woman	23	1	0.499056829291986
big	valid	5	woman	23	1	0.656537932278244
small	valid	5	woman	23	0	0.60746911420617
big	valid	5	woman	23	1	0.495739197206855
small	valid	5	woman	23	1	0.635384452689419
big	valid	5	woman	23	1	0.744350331966522
small	valid	5	woman	23	1	0.593871507187095
big	valid	5	woman	23	1	0.541545820768783
small	valid	5	woman	23	1	0.43885341355222
big	valid	5	woman	23	1	0.517377514682471
small	valid	5	woman	23	1	0.501213286509602
big	valid	5	woman	23	1	0.549348997864406
small	valid	5	woman	23	1	0.392850420801707
big	valid	5	woman	23	1	0.539418382563245
small	valid	5	woman	23	1	0.743428436004235
big	invalid	5	woman	23	0	0.49111165388595
small	invalid	5	woman	23	1	0.542562165589711
big	invalid	5	woman	23	1	0.562844151488914
small	invalid	5	woman	23	1	0.636563393778612
big	invalid	5	woman	23	0	0.570976980486404
small	invalid	5	woman	23	1	0.720403794196008
big	invalid	5	woman	23	1	0.728548031593443
small	invalid	5	woman	23	1	0.858036644483108
big	invalid	5	woman	23	1	0.543439797182722
small	invalid	5	woman	23	1	0.588022780987115
big	invalid	5	woman	23	1	0.460933642179295
small	invalid	5	woman	23	1	0.551636710381535
big	invalid	5	woman	23	1	0.485272402259797
small	invalid	5	woman	23	1	0.58819626058195
big	invalid	5	woman	23	1	0.594176699980633
small	invalid	5	woman	23	1	0.66171800198882
big	invalid	5	woman	23	1	0.636747821090035
small	invalid	5	woman	23	1	0.781952426217153
big	invalid	5	woman	23	1	0.521726142396803
small	invalid	5	woman	23	1	0.619877205367565
big	invalid	5	woman	23	1	0.562030761838397
small	invalid	5	woman	23	1	0.485692203169051
big	invalid	5	woman	23	1	0.46331273884897
small	invalid	5	woman	23	1	0.572923167723717
big	invalid	5	woman	23	1	0.558162893983799
small	invalid	5	woman	23	1	0.535354346823042
big	invalid	5	woman	23	1	0.450641385285767
small	invalid	5	woman	23	1	0.698894656256282
big	invalid	5	woman	23	1	0.609838033005232
small	invalid	5	woman	23	1	0.572847733076253
big	invalid	5	woman	23	1	0.498153252944245
small	invalid	5	woman	23	1	0.615733297112754
big	invalid	5	woman	23	1	0.540145454211856
small	invalid	5	woman	23	1	0.8808684976038
big	invalid	5	woman	23	1	0.500264900747654
small	invalid	5	woman	23	1	0.679229016229866
big	invalid	5	woman	23	1	0.570810981903343
small	invalid	5	woman	23	1	0.594792875225433
big	invalid	5	woman	23	1	0.610870885853774
small	invalid	5	woman	23	1	0.668403686054532
big	invalid	5	woman	23	1	0.837509253250641
small	invalid	5	woman	23	1	0.559517493803891
big	invalid	5	woman	23	1	0.513148384403297
small	invalid	5	woman	23	1	0.524777544923915
big	invalid	5	woman	23	0	0.518869241008935
small	invalid	5	woman	23	1	0.599858532818769
big	invalid	5	woman	23	1	0.407672186689242
small	invalid	5	woman	23	1	0.663063321384892
big	invalid	5	woman	23	1	0.525044411883794
small	invalid	5	woman	23	0	0.589662962698644
big	invalid	5	woman	23	1	0.607472152296062
small	invalid	5	woman	23	1	0.514148623711897
big	invalid	5	woman	23	1	0.592099053664077
small	invalid	5	woman	23	1	0.685331546305361
big	invalid	5	woman	23	1	0.543023920954029
small	invalid	5	woman	23	1	0.509216695445674
big	invalid	5	woman	23	1	0.758259521535591
small	invalid	5	woman	23	1	0.511120946044312
big	invalid	5	woman	23	1	0.718504132101693
small	invalid	5	woman	23	1	0.507465332810625
big	invalid	5	woman	23	1	0.416879018357052
small	invalid	5	woman	23	1	0.535597980895374
big	invalid	5	woman	23	1	0.528921631423704
small	invalid	5	woman	23	0	0.580314958085727
big	invalid	5	woman	23	1	0.624614285945424
small	invalid	5	woman	23	1	0.541443273466348
big	invalid	5	woman	23	1	0.53758942146154
small	invalid	5	woman	23	1	0.647923570769641
big	invalid	5	woman	23	1	0.484575180684691
small	invalid	5	woman	23	1	0.522180297922057
big	invalid	5	woman	23	1	0.652218999274853
small	invalid	5	woman	23	1	0.664824033265432
big	invalid	5	woman	23	1	0.481473545273529
small	invalid	5	woman	23	1	0.548907594194444
big	invalid	5	woman	23	1	0.493864444288187
small	invalid	5	woman	23	1	0.646442604879866
big	invalid	5	woman	23	0	0.607108516292863
small	invalid	5	woman	23	1	0.577865729807047
big	invalid	5	woman	23	1	0.415408086044118
small	invalid	5	woman	23	1	0.605524989616572
big	invalid	5	woman	23	1	0.617876497846632
small	invalid	5	woman	23	1	0.652274724287541
big	invalid	5	woman	23	1	0.520376281022822
small	invalid	5	woman	23	0	0.695985950840989
big	invalid	5	woman	23	1	0.585226267753529
small	invalid	5	woman	23	1	0.502381894813719
big	invalid	5	woman	23	1	0.617651406782094
small	invalid	5	woman	23	99	0
big	invalid	5	woman	23	1	0.611288642217627
small	invalid	5	woman	23	1	0.606301441672356
big	invalid	5	woman	23	1	0.734014516727733
small	invalid	5	woman	23	0	0.518652312273381
big	invalid	5	woman	23	1	0.476931197551314
small	invalid	5	woman	23	1	1.00647391733536
big	invalid	5	woman	23	1	0.516812003893408
small	invalid	5	woman	23	1	0.715829342369421
big	invalid	5	woman	23	1	0.593042554263766
small	invalid	5	woman	23	1	0.513873512492017
big	invalid	5	woman	23	1	0.774380558771319
small	invalid	5	woman	23	1	0.608176491224701
big	invalid	5	woman	23	1	0.450541340758278
small	invalid	5	woman	23	1	0.611048612378911
big	invalid	5	woman	23	1	0.460241215464502
small	invalid	5	woman	23	1	0.527340723270157
big	invalid	5	woman	23	1	0.658205066080878
small	invalid	5	woman	23	1	0.510816918265549
big	invalid	5	woman	23	1	0.610997056963953
small	invalid	5	woman	23	1	0.745397930580135
big	invalid	5	woman	23	1	0.525524786357171
small	invalid	5	woman	23	1	0.591831233570612
big	invalid	5	woman	23	1	0.530376352273115
small	invalid	5	woman	23	1	0.313909751796044
big	invalid	5	woman	23	1	0.510947355939699
small	invalid	5	woman	23	1	0.65932713505841
big	invalid	5	woman	23	0	0.604007854209744
small	invalid	5	woman	23	1	0.596069634797236
big	invalid	5	woman	23	0	0.421257453241639
small	invalid	5	woman	23	1	0.889717880490421
big	invalid	5	woman	23	1	0.572113226535167
small	invalid	5	woman	23	1	0.460143485431169
big	invalid	5	woman	23	1	0.572353252028764
small	invalid	5	woman	23	0	0.524675270987754
big	invalid	5	woman	23	1	0.51152477191569
small	invalid	5	woman	23	1	0.66270043874354
big	invalid	5	woman	23	1	0.691090086882217
small	invalid	5	woman	23	1	0.706656633760902
big	invalid	5	woman	23	1	0.458474830444292
small	invalid	5	woman	23	1	0.54221877473069
big	invalid	5	woman	23	1	0.484183881780392
small	invalid	5	woman	23	1	0.628609421517825
big	invalid	5	woman	23	1	0.671996719427491
small	invalid	5	woman	23	1	0.65068886884357
big	invalid	5	woman	23	1	0.712041786417877
small	invalid	5	woman	23	1	0.663809371678894
big	invalid	5	woman	23	99	0
small	invalid	5	woman	23	1	0.538463664134414
big	invalid	5	woman	23	0	0.579755357958653
small	invalid	5	woman	23	1	0.618064810669119
big	invalid	5	woman	23	1	0.585536847882726
small	invalid	5	woman	23	1	0.696063557552371
big	invalid	5	woman	23	1	0.619942994478073
small	invalid	5	woman	23	1	0.592307724719966
big	invalid	5	woman	23	1	0.584070391336462
small	invalid	5	woman	23	1	0.630442657704298
big	invalid	5	woman	23	1	0.619631890080598
small	invalid	5	woman	23	1	0.617284427675407
big	invalid	5	woman	23	1	0.622377955660863
small	invalid	5	woman	23	1	0.553072857642408
big	invalid	5	woman	23	1	0.434592619856387
small	invalid	5	woman	23	1	0.669693985975517
big	invalid	5	woman	23	0	0.571407414949016
small	invalid	5	woman	23	1	0.609057783033624
big	invalid	5	woman	23	1	0.669651648885398
small	invalid	5	woman	23	1	0.639560087937663
big	invalid	5	woman	23	1	0.54088152767984
small	invalid	5	woman	23	0	0.708710647163213
big	invalid	5	woman	23	1	0.527951345048535
small	invalid	5	woman	23	1	0.618769489403052
big	invalid	5	woman	23	0	0.490432461743421
small	invalid	5	woman	23	1	0.769219863515859
big	invalid	5	woman	23	1	0.443937272493039
small	invalid	5	woman	23	1	0.581324821162119
big	invalid	5	woman	23	1	0.503051512194623
small	invalid	5	woman	23	1	0.509669903294315
big	invalid	5	woman	23	1	0.612814724955114
small	invalid	5	woman	23	1	0.611300003970551
big	invalid	5	woman	23	1	0.634519931345839
small	invalid	5	woman	23	1	0.580491907462674
big	invalid	5	woman	23	1	0.409805386521444
small	invalid	5	woman	23	1	0.608825455549463
big	invalid	5	woman	23	1	0.636718020245399
small	invalid	5	woman	23	1	0.659797270359615
big	invalid	5	woman	23	1	0.56475221538706
small	invalid	5	woman	23	1	0.780132810686525
big	invalid	5	woman	23	1	0.64560800866908
small	invalid	5	woman	23	1	0.60912381897248
big	invalid	5	woman	23	1	0.43562307467791
small	invalid	5	woman	23	1	0.595274274579858
big	invalid	5	woman	23	1	0.630280197857077
small	invalid	5	woman	23	1	0.714852218456476
big	invalid	5	woman	23	1	0.66927155043035
small	invalid	5	woman	23	1	0.616404145752692
big	invalid	5	woman	23	0	0.446908053157438
small	invalid	5	woman	23	1	0.41079107013168
big	invalid	5	woman	23	1	0.607860844501338
small	invalid	5	woman	23	1	0.615814930532609
big	invalid	5	woman	23	1	0.598965903562746
small	invalid	5	woman	23	1	0.645752160296113
big	invalid	5	woman	23	1	0.57265649847866
small	invalid	5	woman	23	99	0
big	invalid	5	woman	23	1	0.507744668825269
small	invalid	5	woman	23	1	0.557425492812511
big	invalid	5	woman	23	1	0.44894546509798
small	invalid	5	woman	23	1	0.491787010284509
big	invalid	5	woman	23	1	0.496129681377965
small	invalid	5	woman	23	1	0.537401084763051
big	invalid	5	woman	23	1	0.440948273551674
small	invalid	5	woman	23	1	0.479397944803163
big	invalid	5	woman	23	1	0.651354241776587
small	invalid	5	woman	23	1	0.626308906542061
big	invalid	5	woman	23	0	0.532916915059427
small	invalid	5	woman	23	1	0.546617624196448
big	invalid	5	woman	23	1	0.519032370048506
small	invalid	5	woman	23	1	0.510155801720129
big	invalid	5	woman	23	1	0.540929121508101
small	invalid	5	woman	23	1	0.703087085955877
big	invalid	5	woman	23	1	0.669273851030741
small	invalid	5	woman	23	1	0.634381827195508
big	invalid	5	woman	23	0	0.599652501373937
small	invalid	5	woman	23	1	0.536919445071198
big	invalid	5	woman	23	0	0.56157282119164
small	invalid	5	woman	23	1	0.678729267790306
big	invalid	5	woman	23	1	0.456658492609171
small	invalid	5	woman	23	1	0.458244974362324
big	invalid	5	woman	23	1	0.61138227695571
small	invalid	5	woman	23	1	0.653228151295096
big	invalid	5	woman	23	1	0.619976919381184
small	invalid	5	woman	23	1	0.480267151623766
big	invalid	5	woman	23	1	0.647681078082084
small	invalid	5	woman	23	1	0.758813419214157
big	invalid	5	woman	23	1	0.495920713801934
small	invalid	5	woman	23	1	0.695811445790262
big	invalid	5	woman	23	1	0.459898103270983
small	invalid	5	woman	23	1	0.746550295207988
big	invalid	5	woman	23	1	0.50258300261321
small	invalid	5	woman	23	1	0.603906296260996
big	invalid	5	woman	23	1	0.441665936891977
small	invalid	5	woman	23	1	0.645545522020142
big	invalid	5	woman	23	1	0.602504821730998
small	invalid	5	woman	23	1	0.692368766591706
big	invalid	5	woman	23	1	0.401978289083752
small	invalid	5	woman	23	1	0.593738018362683
big	invalid	5	woman	23	1	0.530466118733292
small	invalid	5	woman	23	1	0.686392478338747
big	invalid	5	woman	23	1	0.430145819285236
small	invalid	5	woman	23	1	0.572682315230238
big	invalid	5	woman	23	1	0.649268051284809
small	invalid	5	woman	23	1	0.826547308661759
big	invalid	5	woman	23	1	0.539197433717138
small	invalid	5	woman	23	1	0.691354874923835
