cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	valid	12	man	24	1	0.580995559769407
big	valid	12	man	24	1	0.475437664319409
small	valid	12	man	24	1	0.554621604612877
big	valid	12	man	24	1	0.657651161723539
small	valid	12	man	24	1	0.522717649980157
big	valid	12	man	24	1	0.688330164372654
small	valid	12	man	24	1	0.359933550054209
big	valid	12	man	24	1	0.627594473632641
small	valid	12	man	24	0	0.504538524394265
big	valid	12	man	24	1	0.583150436060437
small	valid	12	man	24	1	0.713281340173987
big	valid	12	man	24	1	0.335981261611017
small	valid	12	man	24	1	0.493402462541013
big	invalid	12	man	24	1	0.530251897155306
small	invalid	12	man	24	1	0.482851686294656
big	invalid	12	man	24	1	0.487448925055338
small	invalid	12	man	24	1	0.676179284795395
big	invalid	12	man	24	1	0.460665691216014
small	invalid	12	man	24	1	0.537425343366947
big	invalid	12	man	24	1	0.380696921481125
small	invalid	12	man	24	1	0.634943591395716
big	invalid	12	man	24	1	0.393849148959293
small	invalid	12	man	24	1	0.546408889880329
big	invalid	12	man	24	1	0.4371811547257
small	invalid	12	man	24	0	0.623116729413931
big	invalid	12	man	24	1	0.848757082997252
small	invalid	12	man	24	1	0.528792865069058
big	invalid	12	man	24	1	0.542420271821639
small	invalid	12	man	24	1	0.61511112760842
big	invalid	12	man	24	1	0.456471895429444
small	invalid	12	man	24	1	0.490685513991838
big	invalid	12	man	24	1	0.666563479463038
small	invalid	12	man	24	1	0.46045811186697
big	invalid	12	man	24	1	0.605733402737303
small	invalid	12	man	24	1	0.655318680802378
big	invalid	12	man	24	1	0.668019212825982
small	invalid	12	man	24	1	0.511289789241276
big	invalid	12	man	24	1	0.615462391938464
small	invalid	12	man	24	0	0.671488936776362
big	invalid	12	man	24	1	0.486247278728488
small	invalid	12	man	24	0	0.553612871953735
big	invalid	12	man	24	1	0.523752326381274
small	invalid	12	man	24	1	0.502071078189842
big	invalid	12	man	24	1	0.529093427383379
small	invalid	12	man	24	1	0.544471910768979
big	invalid	12	man	24	1	0.586190867731202
small	invalid	12	man	24	1	0.602703610469527
big	invalid	12	man	24	1	0.584941131385543
small	invalid	12	man	24	1	0.522333943653399
big	invalid	12	man	24	1	0.583340733394069
small	invalid	12	man	24	1	0.586084398485599
big	invalid	12	man	24	1	0.544904377040662
small	invalid	12	man	24	0	0.532186477511396
big	invalid	12	man	24	1	0.517460590599203
small	invalid	12	man	24	1	0.500962584759878
big	invalid	12	man	24	1	0.60117660055534
small	invalid	12	man	24	1	0.591455264592851
big	invalid	12	man	24	1	0.556212198726923
small	invalid	12	man	24	99	0
big	invalid	12	man	24	1	0.526869262789731
small	invalid	12	man	24	1	0.574675687317739
big	invalid	12	man	24	1	0.574456332655824
small	invalid	12	man	24	1	0.557997727835242
big	invalid	12	man	24	1	0.550772325412223
small	invalid	12	man	24	1	0.559207713548354
big	invalid	12	man	24	1	0.71524137021509
small	invalid	12	man	24	1	0.444578034073143
big	invalid	12	man	24	1	0.56202342761851
small	invalid	12	man	24	0	0.528399227364689
big	invalid	12	man	24	1	0.493901116582794
small	invalid	12	man	24	1	0.439047281998949
big	invalid	12	man	24	1	0.541345245447761
small	invalid	12	man	24	1	0.530191844338345
big	invalid	12	man	24	0	0.499799468967728
small	invalid	12	man	24	1	0.640139658393111
big	invalid	12	man	24	1	0.5366422673396
small	invalid	12	man	24	1	0.730526531264393
big	invalid	12	man	24	1	0.582376984928557
small	invalid	12	man	24	0	0.615766130316678
big	invalid	12	man	24	1	0.585000730167784
small	invalid	12	man	24	1	0.804714430535453
big	invalid	12	man	24	1	0.497063707567304
small	invalid	12	man	24	1	0.547273348428545
big	invalid	12	man	24	1	0.431096903759483
small	invalid	12	man	24	0	0.664734895972423
big	invalid	12	man	24	1	0.533804843350434
small	invalid	12	man	24	1	0.72644441116337
big	invalid	12	man	24	1	0.378122110078619
small	invalid	12	man	24	1	0.494029354048289
big	invalid	12	man	24	1	0.478409332898262
small	invalid	12	man	24	1	0.424393671552206
big	invalid	12	man	24	1	0.520188664888024
small	invalid	12	man	24	1	0.559964683862589
big	invalid	12	man	24	1	0.568855243717985
small	invalid	12	man	24	1	0.603411464261031
big	invalid	12	man	24	1	0.536587328458449
small	invalid	12	man	24	1	0.687969850484532
big	invalid	12	man	24	1	0.607141062621118
small	invalid	12	man	24	0	0.502890823408985
big	invalid	12	man	24	1	0.440578877162971
small	invalid	12	man	24	1	0.606474516509516
big	invalid	12	man	24	1	0.466671130186669
small	invalid	12	man	24	1	0.476026707728876
big	invalid	12	man	24	0	0.68899620674248
small	invalid	12	man	24	1	0.621453627274095
big	invalid	12	man	24	1	0.486214485088596
small	invalid	12	man	24	1	0.791942153228724
big	invalid	12	man	24	1	0.601317934112668
small	invalid	12	man	24	1	0.559952425540648
big	invalid	12	man	24	1	0.47782834189456
small	invalid	12	man	24	0	0.686106498230491
big	invalid	12	man	24	1	0.528006132883127
small	invalid	12	man	24	1	0.526702668654754
big	invalid	12	man	24	0	0.425423430138461
small	invalid	12	man	24	1	0.698103173691636
big	invalid	12	man	24	1	0.514054500432063
small	invalid	12	man	24	1	0.537354043608266
big	invalid	12	man	24	1	0.414030659184788
small	invalid	12	man	24	1	0.507719861968216
big	invalid	12	man	24	1	0.523271969788361
small	invalid	12	man	24	1	0.585791054480582
big	invalid	12	man	24	1	0.622079239736228
small	invalid	12	man	24	1	0.619086094038117
big	invalid	12	man	24	0	0.47179493777451
small	invalid	12	man	24	1	0.713111298038324
big	invalid	12	man	24	1	0.574431672519457
small	invalid	12	man	24	0	0.599022122954763
big	invalid	12	man	24	0	0.76572418779744
small	invalid	12	man	24	1	0.785920380374424
big	invalid	12	man	24	1	0.559461215110762
small	invalid	12	man	24	1	0.600670997292412
big	invalid	12	man	24	1	0.592167572104891
small	invalid	12	man	24	1	0.655469006866241
big	invalid	12	man	24	1	0.490918295937011
small	invalid	12	man	24	1	0.714439332432786
big	invalid	12	man	24	1	0.61920647841568
small	invalid	12	man	24	1	0.676704158815616
big	invalid	12	man	24	1	0.491715464981786
small	invalid	12	man	24	1	0.602267769046954
big	invalid	12	man	24	1	0.469236552939271
small	invalid	12	man	24	0	0.581942262308164
big	invalid	12	man	24	1	0.605327412770795
small	invalid	12	man	24	1	0.594648684399759
big	invalid	12	man	24	1	0.638192781362908
small	invalid	12	man	24	1	0.510375175342744
big	invalid	12	man	24	1	0.630645034937374
small	invalid	12	man	24	1	0.62368603238653
big	invalid	12	man	24	1	0.407311893636127
small	invalid	12	man	24	1	0.449078829612486
big	invalid	12	man	24	1	0.474326967832246
small	invalid	12	man	24	1	0.530900927499624
big	invalid	12	man	24	1	0.565174763681029
small	invalid	12	man	24	1	0.641345046252559
big	invalid	12	man	24	1	0.546240347093398
small	invalid	12	man	24	1	0.425729191556267
big	invalid	12	man	24	1	0.558680349757467
small	invalid	12	man	24	1	0.586609587431575
big	invalid	12	man	24	1	0.853107877366794
small	invalid	12	man	24	1	0.695597980811145
big	invalid	12	man	24	1	0.475999104407049
small	invalid	12	man	24	1	0.642661742603186
big	invalid	12	man	24	1	0.496264988029906
small	invalid	12	man	24	1	0.628510001350537
big	invalid	12	man	24	1	0.620838504249244
small	invalid	12	man	24	1	0.584149294153803
big	invalid	12	man	24	1	0.469200086836828
small	invalid	12	man	24	1	0.539875066161603
big	invalid	12	man	24	1	0.702672412382114
small	invalid	12	man	24	1	0.554209279218876
big	invalid	12	man	24	99	0
small	invalid	12	man	24	1	0.718829229388123
big	invalid	12	man	24	1	0.443443603143668
small	invalid	12	man	24	1	0.604318691947629
big	invalid	12	man	24	1	0.724361970274028
small	invalid	12	man	24	1	0.598456348983133
big	invalid	12	man	24	1	0.44452664095362
small	invalid	12	man	24	1	0.476335670975436
big	invalid	12	man	24	1	0.627696548937577
small	invalid	12	man	24	1	0.613193358175906
big	invalid	12	man	24	0	0.391100350813705
small	invalid	12	man	24	1	0.650052233211244
big	invalid	12	man	24	0	0.662673049199265
small	invalid	12	man	24	1	0.665319823789911
big	invalid	12	man	24	1	0.479960228103616
small	invalid	12	man	24	1	0.912088995358467
big	invalid	12	man	24	1	0.488727798652926
small	invalid	12	man	24	0	0.454587995407363
big	invalid	12	man	24	1	0.591646991806402
small	invalid	12	man	24	1	0.565696750281591
big	invalid	12	man	24	0	0.443798129420317
small	invalid	12	man	24	1	0.411231568338729
big	invalid	12	man	24	1	0.503200070408005
small	invalid	12	man	24	1	0.66696163666786
big	invalid	12	man	24	1	0.880016157463733
small	invalid	12	man	24	1	0.629008951510871
big	invalid	12	man	24	1	0.543937186693363
small	invalid	12	man	24	1	0.640674944061223
big	invalid	12	man	24	1	0.457905542789363
small	invalid	12	man	24	1	0.60067993228239
big	invalid	12	man	24	1	0.607253422397195
small	invalid	12	man	24	1	0.586921492028225
big	invalid	12	man	24	1	0.635225116340844
small	invalid	12	man	24	1	0.493857500055596
big	invalid	12	man	24	1	0.582900179297853
small	invalid	12	man	24	1	0.527350816902902
big	invalid	12	man	24	0	0.410840157850759
small	invalid	12	man	24	1	0.570087743556421
big	invalid	12	man	24	1	0.415051478718012
small	invalid	12	man	24	1	0.573262686482389
big	invalid	12	man	24	1	0.391313404329311
small	invalid	12	man	24	1	0.534450660805789
big	invalid	12	man	24	1	0.57439391929327
small	invalid	12	man	24	1	0.517278108674945
big	invalid	12	man	24	1	0.440303458276467
small	invalid	12	man	24	1	0.504093620687776
big	invalid	12	man	24	1	0.537401098363797
small	invalid	12	man	24	0	0.61191968477025
big	invalid	12	man	24	1	0.543180981082706
small	invalid	12	man	24	1	0.612142129216935
big	invalid	12	man	24	99	0
small	invalid	12	man	24	1	0.501232032923456
big	invalid	12	man	24	1	0.465852625211058
small	invalid	12	man	24	1	0.801634290228218
big	invalid	12	man	24	1	0.575233588107327
small	invalid	12	man	24	1	0.756786131130206
big	invalid	12	man	24	1	0.499091140637631
small	invalid	12	man	24	0	0.611615866238317
big	invalid	12	man	24	1	0.720348186046655
small	invalid	12	man	24	1	0.877060447978615
big	invalid	12	man	24	1	0.501038478877065
small	invalid	12	man	24	1	0.787913597849239
big	invalid	12	man	24	1	0.617887468934283
small	invalid	12	man	24	1	0.696141333512688
big	invalid	12	man	24	1	0.542121126523499
small	invalid	12	man	24	1	0.39768224821856
big	invalid	12	man	24	1	0.579585883345237
small	invalid	12	man	24	1	0.84095974421248
big	invalid	12	man	24	1	0.523348934298218
small	invalid	12	man	24	1	0.435781071167675
big	invalid	12	man	24	0	0.547997049108887
small	invalid	12	man	24	1	0.473550486612434
big	invalid	12	man	24	1	0.534078295470276
small	invalid	12	man	24	1	0.571554596597515
big	invalid	12	man	24	1	0.657075454630363
small	invalid	12	man	24	1	0.560512032259236
big	invalid	12	man	24	1	0.450794676693502
small	invalid	12	man	24	1	0.56452083192616
big	invalid	12	man	24	1	0.600351430338866
small	invalid	12	man	24	1	0.62500065982135
big	invalid	12	man	24	1	0.535012388061665
small	invalid	12	man	24	1	0.585095670294663
big	invalid	12	man	24	1	0.648089101497791
small	invalid	12	man	24	1	0.544540060841988
