cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	invalid	9	woman	22	1	0.668550385680835
big	invalid	9	woman	22	1	0.629174253030895
small	invalid	9	woman	22	1	0.687463877866543
big	invalid	9	woman	22	0	0.660360227274943
small	invalid	9	woman	22	1	0.6630217360468
big	invalid	9	woman	22	0	0.730948278486845
small	invalid	9	woman	22	1	0.614566435224208
big	invalid	9	woman	22	1	0.524878646676269
small	invalid	9	woman	22	1	0.666630375432381
big	invalid	9	woman	22	1	0.695826246366314
small	invalid	9	woman	22	1	0.659036716913409
big	invalid	9	woman	22	1	0.70024415438821
small	invalid	9	woman	22	1	0.679611132338646
big	invalid	9	woman	22	1	0.637437044235651
small	invalid	9	woman	22	1	0.691860482281769
big	invalid	9	woman	22	1	0.656202624771664
small	invalid	9	woman	22	1	0.736094697092653
big	invalid	9	woman	22	0	0.366901270458363
small	invalid	9	woman	22	1	0.584393975579343
big	invalid	9	woman	22	1	0.638295643289019
small	invalid	9	woman	22	1	0.794407330666464
big	invalid	9	woman	22	1	0.691302271579235
small	invalid	9	woman	22	1	0.540986822572
big	invalid	9	woman	22	1	0.621666827688985
small	invalid	9	woman	22	1	0.68259942489632
big	invalid	9	woman	22	1	0.70270690878442
small	invalid	9	woman	22	1	0.575394118991721
big	invalid	9	woman	22	1	0.552495136304442
small	invalid	9	woman	22	1	0.7176578994092
big	invalid	9	woman	22	1	0.723186920743642
small	invalid	9	woman	22	1	0.595762295096657
big	invalid	9	woman	22	1	0.630574194456072
small	invalid	9	woman	22	99	0
big	invalid	9	woman	22	1	0.644146687653805
small	invalid	9	woman	22	1	0.687967056797276
big	invalid	9	woman	22	1	0.67823449805367
small	invalid	9	woman	22	1	0.775023553567166
big	invalid	9	woman	22	1	0.687469021829069
small	invalid	9	woman	22	1	0.756776148708289
big	invalid	9	woman	22	1	0.734769747265427
small	invalid	9	woman	22	1	0.67722642193705
big	invalid	9	woman	22	1	0.593850529404432
small	invalid	9	woman	22	1	0.644363508674132
big	invalid	9	woman	22	1	0.759881755157698
small	invalid	9	woman	22	1	0.713417367272478
big	invalid	9	woman	22	1	0.636675235825055
small	invalid	9	woman	22	1	0.754225699582579
big	invalid	9	woman	22	1	0.57444711049556
small	invalid	9	woman	22	1	0.498281083416827
big	invalid	9	woman	22	1	0.636840796536608
small	invalid	9	woman	22	1	0.636603876744889
big	invalid	9	woman	22	1	0.620583203517524
small	invalid	9	woman	22	0	0.512264353680042
big	invalid	9	woman	22	1	0.680918445501759
small	invalid	9	woman	22	1	0.681263036780587
big	invalid	9	woman	22	1	0.4786494456087
small	invalid	9	woman	22	0	0.611228929183061
big	invalid	9	woman	22	1	0.707628690866508
small	invalid	9	woman	22	1	0.611618294956862
big	invalid	9	woman	22	1	0.584864733822798
small	invalid	9	woman	22	1	0.727989874078154
big	invalid	9	woman	22	1	0.424995697038852
small	invalid	9	woman	22	1	0.774987102891135
big	invalid	9	woman	22	1	0.761598769769259
small	invalid	9	woman	22	1	0.586126492009357
big	invalid	9	woman	22	1	0.716210676256136
small	invalid	9	woman	22	1	0.652599489860825
big	invalid	9	woman	22	1	0.689558622753257
small	invalid	9	woman	22	1	0.66377088626356
big	invalid	9	woman	22	1	0.636540836906001
small	invalid	9	woman	22	1	0.651098176609587
big	invalid	9	woman	22	1	0.65062553267491
small	invalid	9	woman	22	1	0.542573469268168
big	invalid	9	woman	22	1	0.539178468408713
small	invalid	9	woman	22	1	0.974013898491627
big	invalid	9	woman	22	0	0.635639667071262
small	invalid	9	woman	22	1	0.861387255321793
big	invalid	9	woman	22	0	0.579636424148377
small	invalid	9	woman	22	1	0.573944781892785
big	invalid	9	woman	22	1	0.808546972493491
small	invalid	9	woman	22	1	0.695139642599338
big	invalid	9	woman	22	1	0.508239728230585
small	invalid	9	woman	22	1	0.810247408146195
big	invalid	9	woman	22	1	0.573255137972041
small	invalid	9	woman	22	1	0.644463140565156
big	invalid	9	woman	22	1	0.579574721820617
small	invalid	9	woman	22	1	0.622131651575888
big	invalid	9	woman	22	1	0.61183565339171
small	invalid	9	woman	22	1	0.59692579149376
big	invalid	9	woman	22	1	0.555161894506165
small	invalid	9	woman	22	1	0.729004473775035
big	invalid	9	woman	22	0	0.538047715977022
small	invalid	9	woman	22	0	0.73847487815984
big	invalid	9	woman	22	1	0.441354040348675
small	invalid	9	woman	22	1	0.663175933130264
big	invalid	9	woman	22	1	0.787707146862109
small	invalid	9	woman	22	1	0.716606316886597
big	invalid	9	woman	22	1	0.738515803378078
small	invalid	9	woman	22	1	0.707537759707424
big	invalid	9	woman	22	1	0.530967633066142
small	invalid	9	woman	22	1	0.624890759651807
big	invalid	9	woman	22	1	0.614549825569877
small	invalid	9	woman	22	0	0.82677547269006
big	invalid	9	woman	22	1	0.743923929292184
small	invalid	9	woman	22	1	0.673891763676049
big	invalid	9	woman	22	0	0.53577872749751
small	invalid	9	woman	22	1	0.718762495431496
big	invalid	9	woman	22	1	0.592607496742511
small	invalid	9	woman	22	0	0.658469808047328
big	invalid	9	woman	22	1	0.595454881164086
small	invalid	9	woman	22	1	0.608370516858638
big	invalid	9	woman	22	1	0.672445688469662
small	invalid	9	woman	22	1	0.70210088750512
big	invalid	9	woman	22	1	0.632728314670107
small	invalid	9	woman	22	1	0.699586797668969
big	invalid	9	woman	22	1	0.524409432612705
small	invalid	9	woman	22	1	0.842117779758017
big	invalid	9	woman	22	1	0.704031525897264
small	invalid	9	woman	22	0	0.764225859108978
big	invalid	9	woman	22	1	0.693322962969486
small	invalid	9	woman	22	1	0.560295326939397
big	invalid	9	woman	22	1	0.520530124475534
small	invalid	9	woman	22	1	0.752378617267471
big	invalid	9	woman	22	1	0.572495954849296
small	invalid	9	woman	22	1	0.540905877032715
big	invalid	9	woman	22	1	0.646062958398229
small	invalid	9	woman	22	1	0.930412570124612
big	invalid	9	woman	22	1	0.591914940999653
small	invalid	9	woman	22	1	0.67410953862365
big	invalid	9	woman	22	1	0.600268561812904
small	invalid	9	woman	22	1	0.778258460960772
big	invalid	9	woman	22	1	0.496077594814627
small	invalid	9	woman	22	0	0.686441637525183
big	invalid	9	woman	22	1	0.576762547353485
small	invalid	9	woman	22	1	0.669997207608108
big	invalid	9	woman	22	1	0.651602953554889
small	invalid	9	woman	22	1	0.705915728665296
big	invalid	9	woman	22	1	0.647923070119017
small	invalid	9	woman	22	1	0.647452959050363
big	invalid	9	woman	22	1	0.587910784502351
small	invalid	9	woman	22	1	0.800988826555749
big	invalid	9	woman	22	1	0.923637766534755
small	invalid	9	woman	22	1	0.757779796634108
big	invalid	9	woman	22	1	0.721999767405258
small	invalid	9	woman	22	1	0.809050828302107
big	invalid	9	woman	22	0	0.714356987265514
small	invalid	9	woman	22	1	0.576819900712529
