cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	invalid	4	woman	29	1	0.661936850178874
big	invalid	4	woman	29	1	0.737259461326035
small	invalid	4	woman	29	1	0.752341843310241
big	invalid	4	woman	29	0	0.596625771490632
small	invalid	4	woman	29	1	0.592056409331973
big	invalid	4	woman	29	1	0.62014132431041
small	invalid	4	woman	29	0	0.640068138190346
big	invalid	4	woman	29	1	0.618913683985095
small	invalid	4	woman	29	1	0.697997921889286
big	invalid	4	woman	29	1	0.885196734070545
small	invalid	4	woman	29	1	0.627302743458242
big	invalid	4	woman	29	1	0.602452588044307
small	invalid	4	woman	29	1	0.678083783477092
big	invalid	4	woman	29	1	0.624355184440489
small	invalid	4	woman	29	1	0.737747769152821
big	invalid	4	woman	29	1	0.680049708648157
small	invalid	4	woman	29	1	0.582577515876709
big	invalid	4	woman	29	1	0.738462396615296
small	invalid	4	woman	29	99	0
big	invalid	4	woman	29	1	0.633880532814901
small	invalid	4	woman	29	0	0.681924829739577
big	invalid	4	woman	29	1	0.612174052284729
small	invalid	4	woman	29	1	0.651491493673929
big	invalid	4	woman	29	1	0.704981490651249
small	invalid	4	woman	29	1	0.840698955010406
big	invalid	4	woman	29	1	0.811252787307535
small	invalid	4	woman	29	1	0.578159794010793
big	invalid	4	woman	29	1	0.619563002952889
small	invalid	4	woman	29	1	0.732030398319811
big	invalid	4	woman	29	1	0.635316355707757
small	invalid	4	woman	29	1	0.695889269580469
big	invalid	4	woman	29	1	0.658347654685883
small	invalid	4	woman	29	1	0.641625410802225
big	invalid	4	woman	29	1	0.603781436098159
small	invalid	4	woman	29	1	0.52262847244458
big	invalid	4	woman	29	1	0.463242332334781
small	invalid	4	woman	29	1	0.593276556399697
big	invalid	4	woman	29	1	0.770313115517787
small	invalid	4	woman	29	1	0.497156084406925
big	invalid	4	woman	29	1	0.675382098332356
small	invalid	4	woman	29	1	0.663129398218918
big	invalid	4	woman	29	1	0.527952939938868
small	invalid	4	woman	29	1	0.577031358138362
big	invalid	4	woman	29	1	0.616804524149086
small	invalid	4	woman	29	1	0.686865210255403
big	invalid	4	woman	29	1	0.845996190577347
small	invalid	4	woman	29	0	0.655751011581219
big	invalid	4	woman	29	1	0.564519581536997
small	invalid	4	woman	29	1	0.585469042614642
big	invalid	4	woman	29	1	0.393207664994989
small	invalid	4	woman	29	1	0.788691400936917
big	invalid	4	woman	29	1	0.739608361494245
small	invalid	4	woman	29	1	0.66409913349106
big	invalid	4	woman	29	1	0.695417390402903
small	invalid	4	woman	29	1	0.622505976921968
big	invalid	4	woman	29	1	0.650219136665324
small	invalid	4	woman	29	0	0.578974517682131
big	invalid	4	woman	29	1	0.662892678465922
small	invalid	4	woman	29	1	0.693491208078716
big	invalid	4	woman	29	1	0.663688744230678
small	invalid	4	woman	29	1	0.630735392424346
big	invalid	4	woman	29	1	0.905770032951146
small	invalid	4	woman	29	1	0.805398628063032
big	invalid	4	woman	29	1	0.661288717566143
small	invalid	4	woman	29	1	0.680208279119702
big	invalid	4	woman	29	1	0.660014553826766
small	invalid	4	woman	29	1	0.621211269369543
big	invalid	4	woman	29	1	0.674535060627078
small	invalid	4	woman	29	1	0.852783893198132
big	invalid	4	woman	29	1	0.735245476077289
small	invalid	4	woman	29	1	0.694068523770618
big	invalid	4	woman	29	1	0.512791892227609
small	invalid	4	woman	29	1	0.523868828285431
big	invalid	4	woman	29	1	0.657624387325143
small	invalid	4	woman	29	0	0.728166953705967
big	invalid	4	woman	29	1	0.586434473222228
small	invalid	4	woman	29	1	0.719894113122396
big	invalid	4	woman	29	1	0.67044377733441
small	invalid	4	woman	29	1	0.582355824660315
big	invalid	4	woman	29	1	0.819017719740921
small	invalid	4	woman	29	1	0.506955535955055
big	invalid	4	woman	29	1	0.708793213180125
small	invalid	4	woman	29	0	0.724898583523207
big	invalid	4	woman	29	1	0.688959084145167
small	invalid	4	woman	29	1	0.69866536908312
big	invalid	4	woman	29	1	0.696658125823318
small	invalid	4	woman	29	1	0.816597510477964
big	invalid	4	woman	29	1	0.814956260879147
small	invalid	4	woman	29	1	0.761296313883389
big	invalid	4	woman	29	0	0.623287929674296
small	invalid	4	woman	29	1	0.605843566950114
big	invalid	4	woman	29	1	0.791396536918442
small	invalid	4	woman	29	1	0.679961849260429
big	invalid	4	woman	29	99	0
small	invalid	4	woman	29	0	0.636570652860159
big	invalid	4	woman	29	1	0.592880775755686
small	invalid	4	woman	29	1	0.908078887325653
big	invalid	4	woman	29	1	0.613895784568374
small	invalid	4	woman	29	1	0.602789538975963
big	invalid	4	woman	29	1	0.565958997653896
small	invalid	4	woman	29	0	0.783011681195394
big	invalid	4	woman	29	1	0.709182958356922
small	invalid	4	woman	29	1	0.704493012611899
big	invalid	4	woman	29	1	0.568776599626402
small	invalid	4	woman	29	1	0.60405692687896
big	invalid	4	woman	29	1	0.540521490887876
small	invalid	4	woman	29	1	0.840302700888755
big	invalid	4	woman	29	1	0.596373856623943
small	invalid	4	woman	29	1	0.696455234786733
big	invalid	4	woman	29	1	0.663156409563423
small	invalid	4	woman	29	1	0.715471598855225
big	invalid	4	woman	29	1	0.761309744342014
small	invalid	4	woman	29	1	0.627071198319896
big	invalid	4	woman	29	1	0.435331538454146
small	invalid	4	woman	29	1	0.49082747668731
big	invalid	4	woman	29	1	0.61089743135678
small	invalid	4	woman	29	1	0.757329698266482
big	invalid	4	woman	29	1	0.731944896873175
small	invalid	4	woman	29	1	0.62446303779528
big	invalid	4	woman	29	0	0.584215231765955
small	invalid	4	woman	29	1	0.738676618651956
big	invalid	4	woman	29	1	0.752247443571525
small	invalid	4	woman	29	1	0.71276470632291
