cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
big	invalid	3	man	21	1	0.507772841645745
small	invalid	3	man	21	1	0.522203904832807
big	invalid	3	man	21	1	0.594313767373873
small	invalid	3	man	21	1	0.474961104281745
big	invalid	3	man	21	1	0.443801292630501
small	invalid	3	man	21	0	0.57958411407448
big	invalid	3	man	21	1	0.416418060991631
small	invalid	3	man	21	1	0.644956661438525
big	invalid	3	man	21	1	0.605832364013413
small	invalid	3	man	21	1	0.608211527239996
big	invalid	3	man	21	1	0.595656229272321
small	invalid	3	man	21	1	0.441562971747278
big	invalid	3	man	21	1	0.421813803276771
small	invalid	3	man	21	1	0.672952880214929
big	invalid	3	man	21	1	0.393360310603843
small	invalid	3	man	21	1	0.5573457657091
big	invalid	3	man	21	1	0.505613319584758
small	invalid	3	man	21	1	0.498479498974308
big	invalid	3	man	21	1	0.492897791519884
small	invalid	3	man	21	1	0.343285814498885
big	invalid	3	man	21	1	0.696258803563948
small	invalid	3	man	21	1	0.495339990552261
big	invalid	3	man	21	1	0.415389476010478
small	invalid	3	man	21	1	0.486978937862452
big	invalid	3	man	21	1	0.493256772151156
small	invalid	3	man	21	1	0.651041247373645
big	invalid	3	man	21	1	0.597769755611619
small	invalid	3	man	21	1	0.598847815871022
big	invalid	3	man	21	1	0.517434260916742
small	invalid	3	man	21	1	0.440290335224823
big	invalid	3	man	21	1	0.397700776587964
small	invalid	3	man	21	1	0.625687068882836
big	invalid	3	man	21	1	0.29999066350554
small	invalid	3	man	21	1	0.37218291392279
big	invalid	3	man	21	1	0.419626078310077
small	invalid	3	man	21	1	0.562098913795936
big	invalid	3	man	21	1	0.495747855906274
small	invalid	3	man	21	1	0.477809658562747
big	invalid	3	man	21	1	0.467783997279788
small	invalid	3	man	21	1	0.827125468978767
big	invalid	3	man	21	1	0.533546846125773
small	invalid	3	man	21	1	0.364089422775464
big	invalid	3	man	21	1	0.46876616749308
small	invalid	3	man	21	1	0.584607904130557
big	invalid	3	man	21	1	0.61589777163864
small	invalid	3	man	21	1	0.720454932109162
big	invalid	3	man	21	1	0.373164355167917
small	invalid	3	man	21	1	0.353274493132002
big	invalid	3	man	21	1	0.594451393546159
small	invalid	3	man	21	1	0.642468901403538
big	invalid	3	man	21	1	0.55520011630524
small	invalid	3	man	21	1	0.401272222155277
big	invalid	3	man	21	1	0.489699470201058
small	invalid	3	man	21	1	0.674281140001708
big	invalid	3	man	21	1	0.563459913853744
small	invalid	3	man	21	1	0.552177274617978
big	invalid	3	man	21	1	0.5757518898137
small	invalid	3	man	21	1	0.451016586130353
big	invalid	3	man	21	1	0.564471747266805
small	invalid	3	man	21	1	0.461089483231953
big	invalid	3	man	21	1	0.499640849944704
small	invalid	3	man	21	1	0.605518406510837
big	invalid	3	man	21	1	0.360965714593408
small	invalid	3	man	21	1	0.584472460112753
big	invalid	3	man	21	1	0.828063364745874
small	invalid	3	man	21	1	0.511874019468832
big	invalid	3	man	21	1	0.498377362014871
small	invalid	3	man	21	1	0.442237965867647
big	invalid	3	man	21	1	0.422768762515658
small	invalid	3	man	21	1	0.476711236085788
big	invalid	3	man	21	1	0.447003833105395
small	invalid	3	man	21	1	0.490626138914378
big	invalid	3	man	21	1	0.412755678385748
small	invalid	3	man	21	1	0.614977128704013
big	invalid	3	man	21	1	0.42999182386764
small	invalid	3	man	21	1	0.592207322835132
big	invalid	3	man	21	1	0.677700203718752
small	invalid	3	man	21	1	0.441977291951817
big	invalid	3	man	21	1	0.51132743718266
small	invalid	3	man	21	1	0.598820193085722
big	invalid	3	man	21	1	0.294637306041953
small	invalid	3	man	21	1	0.508907420007922
big	invalid	3	man	21	1	0.434026984794434
small	invalid	3	man	21	1	0.418170699873454
big	invalid	3	man	21	1	0.665090197620614
small	invalid	3	man	21	1	0.523716321283146
big	invalid	3	man	21	1	0.461571269231288
small	invalid	3	man	21	1	0.503859567427667
big	invalid	3	man	21	1	0.402182170248839
small	invalid	3	man	21	1	0.419614777627457
big	invalid	3	man	21	1	0.571967530164471
small	invalid	3	man	21	1	0.386123323110036
big	invalid	3	man	21	1	0.617168778228197
small	invalid	3	man	21	1	0.568742440461744
big	invalid	3	man	21	1	0.529955288354114
small	invalid	3	man	21	1	0.548210624402129
big	invalid	3	man	21	1	0.357298404525207
small	invalid	3	man	21	1	0.520044508436149
big	invalid	3	man	21	1	0.480115438818807
small	invalid	3	man	21	1	0.799257419946289
big	invalid	3	man	21	1	0.532794288925534
small	invalid	3	man	21	1	0.552780955635083
big	invalid	3	man	21	1	0.540163998738341
small	invalid	3	man	21	1	0.543501392498382
big	invalid	3	man	21	1	0.490193575550494
small	invalid	3	man	21	1	0.608823107263385
big	invalid	3	man	21	1	0.511743716267766
small	invalid	3	man	21	1	0.631277308342917
big	invalid	3	man	21	1	0.506905788153472
small	invalid	3	man	21	1	0.578174561489315
big	invalid	3	man	21	1	0.526317875035454
small	invalid	3	man	21	1	0.616986488788085
big	invalid	3	man	21	1	0.327734658161584
small	invalid	3	man	21	1	0.547697639622416
big	invalid	3	man	21	1	0.521457823450751
small	invalid	3	man	21	1	0.562913994906308
big	invalid	3	man	21	1	0.464149403812493
small	invalid	3	man	21	1	0.656597640827218
big	invalid	3	man	21	0	0.626892804144374
small	invalid	3	man	21	1	0.429866608055296
big	invalid	3	man	21	0	0.558429630713023
small	invalid	3	man	21	1	0.697186712641204
big	invalid	3	man	21	1	0.522261913529863
small	invalid	3	man	21	1	0.465355391535932
big	invalid	3	man	21	99	0
small	invalid	3	man	21	0	0.525335289235919
big	invalid	3	man	21	1	0.423804768735822
small	invalid	3	man	21	1	0.59565465171161
big	invalid	3	man	21	1	0.553085501629909
small	invalid	3	man	21	0	0.341599818721874
big	invalid	3	man	21	1	0.536192539987735
small	invalid	3	man	21	1	0.333971226586428
big	invalid	3	man	21	1	0.608083906584257
small	invalid	3	man	21	1	0.484526081488919
big	invalid	3	man	21	1	0.44899731292182
small	invalid	3	man	21	1	0.535773322185857
big	invalid	3	man	21	1	0.693541529305965
small	invalid	3	man	21	1	0.454210689422365
big	invalid	3	man	21	1	0.51827705043217
small	invalid	3	man	21	1	0.496939040434331
big	invalid	3	man	21	1	0.431445753853278
small	invalid	3	man	21	1	0.637763919564627
big	invalid	3	man	21	1	0.524129432280574
small	invalid	3	man	21	1	0.472549842515906
big	invalid	3	man	21	1	0.492264620454229
small	invalid	3	man	21	1	0.562820953737807
big	invalid	3	man	21	0	0.493290098379366
small	invalid	3	man	21	1	0.780664959403111
big	invalid	3	man	21	1	0.5276394481579
small	invalid	3	man	21	1	0.419045035631336
big	invalid	3	man	21	1	0.411246169812752
small	invalid	3	man	21	1	0.59535105237953
big	invalid	3	man	21	1	0.533383434051923
small	invalid	3	man	21	1	0.437413558776887
big	invalid	3	man	21	1	0.811248153562015
small	invalid	3	man	21	1	0.460479550530532
big	invalid	3	man	21	1	0.511464725944059
small	invalid	3	man	21	1	0.50534710189849
big	invalid	3	man	21	1	0.596262123052521
small	invalid	3	man	21	1	0.368790513662032
big	invalid	3	man	21	1	0.529879905511423
small	invalid	3	man	21	1	0.539520337555793
big	invalid	3	man	21	1	0.514716812295763
small	invalid	3	man	21	1	0.553926022469553
big	invalid	3	man	21	1	0.542238961183815
small	invalid	3	man	21	1	0.586455439991426
big	invalid	3	man	21	1	0.494876542392338
small	invalid	3	man	21	1	0.531833032396905
big	invalid	3	man	21	1	0.616145543327546
small	invalid	3	man	21	1	0.48221529728533
big	invalid	3	man	21	1	0.314999849826359
small	invalid	3	man	21	1	0.564210328817043
big	invalid	3	man	21	1	0.603527905827692
small	invalid	3	man	21	1	0.49200800002255
big	invalid	3	man	21	1	0.533639890268829
small	invalid	3	man	21	1	0.668770091509664
big	invalid	3	man	21	1	0.464889059855903
small	invalid	3	man	21	1	0.48882536594025
big	invalid	3	man	21	1	0.48083302631306
small	invalid	3	man	21	1	0.719911641616446
big	invalid	3	man	21	0	0.580715299586858
small	invalid	3	man	21	1	0.476306542612651
big	invalid	3	man	21	1	0.530550539163258
small	invalid	3	man	21	1	0.611157466339906
big	invalid	3	man	21	1	0.56177694160832
small	invalid	3	man	21	1	0.472642311693918
big	invalid	3	man	21	1	0.603638134232368
small	invalid	3	man	21	1	0.480769279702493
big	invalid	3	man	21	1	0.689148489134892
small	invalid	3	man	21	1	0.6176870008878
big	invalid	3	man	21	1	0.608065304699335
small	invalid	3	man	21	1	0.393980084792175
