cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	invalid	15	man	25	1	0.698313483155023
big	invalid	15	man	25	1	0.636736211786493
small	invalid	15	man	25	1	0.778195631575147
big	invalid	15	man	25	1	0.773552893260141
small	invalid	15	man	25	1	0.7207422900982
big	invalid	15	man	25	1	0.706606737464744
small	invalid	15	man	25	1	0.823234907010553
big	invalid	15	man	25	1	0.741141812164619
small	invalid	15	man	25	1	0.582759816987168
big	invalid	15	man	25	1	0.693135666495251
small	invalid	15	man	25	1	0.650654107989555
big	invalid	15	man	25	1	0.680054406989731
small	invalid	15	man	25	1	0.867597343399388
big	invalid	15	man	25	1	0.717905343942126
small	invalid	15	man	25	1	0.712823071352396
big	invalid	15	man	25	1	0.747553553309902
small	invalid	15	man	25	1	0.773744225396223
big	invalid	15	man	25	0	0.720490488676907
small	invalid	15	man	25	1	0.743558461003751
big	invalid	15	man	25	1	0.788090760784026
small	invalid	15	man	25	1	0.6848179441766
big	invalid	15	man	25	1	0.692787815913883
small	invalid	15	man	25	1	0.719788876728099
big	invalid	15	man	25	1	0.689119741276653
small	invalid	15	man	25	1	0.938647285649876
big	invalid	15	man	25	1	0.745220484962252
small	invalid	15	man	25	1	0.670178212362181
big	invalid	15	man	25	1	0.779300848735978
small	invalid	15	man	25	1	0.71379163254007
big	invalid	15	man	25	1	0.719330901277837
small	invalid	15	man	25	1	0.682969038319121
big	invalid	15	man	25	1	0.570263926724926
small	invalid	15	man	25	0	0.628797454733059
big	invalid	15	man	25	1	0.555074712282233
small	invalid	15	man	25	1	0.668806438609541
big	invalid	15	man	25	1	0.682233336860255
small	invalid	15	man	25	1	0.544528026499019
big	invalid	15	man	25	1	0.57258818830944
small	invalid	15	man	25	1	0.774279638861245
big	invalid	15	man	25	1	0.823313089263253
small	invalid	15	man	25	1	1.09042796484947
big	invalid	15	man	25	1	0.614340555087282
small	invalid	15	man	25	1	0.631440503192227
big	invalid	15	man	25	1	0.633710653798192
small	invalid	15	man	25	1	0.854533422457871
big	invalid	15	man	25	1	0.65826307077343
small	invalid	15	man	25	1	0.988022922627489
big	invalid	15	man	25	1	0.609365671678021
small	invalid	15	man	25	1	0.755539411057676
big	invalid	15	man	25	1	0.653323499482801
small	invalid	15	man	25	1	0.747208735669749
big	invalid	15	man	25	1	0.627715535723967
small	invalid	15	man	25	1	0.611390694883471
big	invalid	15	man	25	1	0.729403138600059
small	invalid	15	man	25	1	0.547594205593195
big	invalid	15	man	25	1	0.647958376369789
small	invalid	15	man	25	1	0.661917665515434
big	invalid	15	man	25	1	0.744281655653393
small	invalid	15	man	25	1	0.592232641470813
big	invalid	15	man	25	1	0.667475814621331
small	invalid	15	man	25	1	0.661090881213309
big	invalid	15	man	25	1	0.734252074832465
small	invalid	15	man	25	1	0.593658304596964
big	invalid	15	man	25	1	0.68837190152796
small	invalid	15	man	25	1	0.749431291596781
big	invalid	15	man	25	1	0.652482734698504
small	invalid	15	man	25	1	0.624543356395542
big	invalid	15	man	25	1	0.731988260975987
small	invalid	15	man	25	1	0.674977354262824
big	invalid	15	man	25	1	0.780293132291031
small	invalid	15	man	25	1	0.59796373932446
big	invalid	15	man	25	1	0.563001110379162
small	invalid	15	man	25	1	0.725752676525849
big	invalid	15	man	25	1	0.861602269960775
small	invalid	15	man	25	1	0.686659312582492
big	invalid	15	man	25	1	0.699563296305013
small	invalid	15	man	25	1	1.00716951617683
big	invalid	15	man	25	1	0.773987636905546
small	invalid	15	man	25	1	0.581189211876876
big	invalid	15	man	25	1	0.820120255332742
small	invalid	15	man	25	1	0.681537205609831
big	invalid	15	man	25	1	0.710893450007733
small	invalid	15	man	25	1	0.733303064851835
big	invalid	15	man	25	1	0.627187070960897
small	invalid	15	man	25	1	0.793652799237788
big	invalid	15	man	25	1	0.81911782002341
small	invalid	15	man	25	1	0.747062928947253
big	invalid	15	man	25	1	0.581430277693389
small	invalid	15	man	25	1	0.678437725106604
big	invalid	15	man	25	1	0.753411699364198
small	invalid	15	man	25	1	0.725494664553704
big	invalid	15	man	25	1	0.887919880050173
small	invalid	15	man	25	1	0.599447960860108
big	invalid	15	man	25	1	0.675807791113191
small	invalid	15	man	25	1	0.982876397228774
big	invalid	15	man	25	1	0.850519671522911
small	invalid	15	man	25	1	0.742012635999761
big	invalid	15	man	25	1	0.817524850507572
small	invalid	15	man	25	99	0
big	invalid	15	man	25	1	0.650984238768764
small	invalid	15	man	25	1	0.860897839118218
big	invalid	15	man	25	1	0.792529764409494
small	invalid	15	man	25	0	0.719322182072036
big	invalid	15	man	25	1	0.602905920435001
small	invalid	15	man	25	1	0.648906151058647
big	invalid	15	man	25	1	0.632662533799149
small	invalid	15	man	25	1	0.776601954644736
big	invalid	15	man	25	1	0.666135339514772
small	invalid	15	man	25	1	0.66352165565585
big	invalid	15	man	25	1	0.597317510712197
small	invalid	15	man	25	1	0.753853317595621
big	invalid	15	man	25	1	0.803369651080422
small	invalid	15	man	25	1	0.721052478036547
big	invalid	15	man	25	1	0.797212889567247
small	invalid	15	man	25	1	0.675080132754751
big	invalid	15	man	25	1	0.665558255170101
small	invalid	15	man	25	1	0.725398474084435
big	invalid	15	man	25	1	0.726595496170263
small	invalid	15	man	25	1	0.827301338511518
big	invalid	15	man	25	1	0.751389639617312
small	invalid	15	man	25	1	0.793672891450219
big	invalid	15	man	25	1	0.597282967614169
small	invalid	15	man	25	1	0.920015815824844
big	invalid	15	man	25	1	0.747703322461013
small	invalid	15	man	25	1	0.86647999406667
big	invalid	15	man	25	1	0.691384182987446
small	invalid	15	man	25	1	0.673385273202054
big	invalid	15	man	25	1	0.552435065377959
small	invalid	15	man	25	1	0.677350067405129
big	invalid	15	man	25	1	0.704484618462161
small	invalid	15	man	25	1	0.769219551369385
big	invalid	15	man	25	1	0.716819082518452
small	invalid	15	man	25	1	0.673988216921277
big	invalid	15	man	25	0	0.871312087565656
small	invalid	15	man	25	1	0.615441322128691
big	invalid	15	man	25	1	0.721506110665353
small	invalid	15	man	25	1	0.776079750931443
big	invalid	15	man	25	1	0.713432032223739
small	invalid	15	man	25	1	0.92157083468752
big	invalid	15	man	25	1	0.676575543028672
small	invalid	15	man	25	1	0.525912106997079
big	invalid	15	man	25	1	0.78576580450349
small	invalid	15	man	25	1	0.751047147487182
big	invalid	15	man	25	1	0.716768641187625
small	invalid	15	man	25	99	0
big	invalid	15	man	25	1	0.769106719930588
small	invalid	15	man	25	1	0.81028561268909
big	invalid	15	man	25	1	0.781599531278359
small	invalid	15	man	25	1	0.710414375059825
big	invalid	15	man	25	1	0.714565994002975
small	invalid	15	man	25	1	0.624798921419893
big	invalid	15	man	25	1	0.72658928678021
small	invalid	15	man	25	1	0.65505413007505
big	invalid	15	man	25	1	0.624825273553177
small	invalid	15	man	25	1	0.826471303336928
big	invalid	15	man	25	1	0.765673336612361
small	invalid	15	man	25	1	0.740549567752485
big	invalid	15	man	25	1	0.549763362254951
small	invalid	15	man	25	1	0.934377543081016
big	invalid	15	man	25	1	0.572608511691653
small	invalid	15	man	25	1	0.641328417611473
big	invalid	15	man	25	1	0.777701718246893
small	invalid	15	man	25	1	0.762504083533052
big	invalid	15	man	25	1	0.712528495215883
small	invalid	15	man	25	1	0.748261500180316
big	invalid	15	man	25	1	0.663153090769549
small	invalid	15	man	25	1	0.824745308161132
big	invalid	15	man	25	1	0.586709772556741
small	invalid	15	man	25	1	0.75156350739558
big	invalid	15	man	25	1	0.650692487861506
small	invalid	15	man	25	0	0.607778630312776
big	invalid	15	man	25	1	0.725412778575858
small	invalid	15	man	25	1	0.630122485474943
big	invalid	15	man	25	1	0.67195358666835
small	invalid	15	man	25	1	0.69972785065508
big	invalid	15	man	25	1	0.590389645745289
small	invalid	15	man	25	1	0.690808554853699
big	invalid	15	man	25	1	0.650104520892281
small	invalid	15	man	25	1	0.835143232313
big	invalid	15	man	25	1	0.532695693983915
small	invalid	15	man	25	1	0.641866858902874
big	invalid	15	man	25	1	0.511030385172678
small	invalid	15	man	25	1	0.621335878021529
big	invalid	15	man	25	1	0.663139296605824
small	invalid	15	man	25	1	0.925870609908004
big	invalid	15	man	25	0	0.670496627673393
small	invalid	15	man	25	1	0.66374161431424
