cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
big	valid	13	man	23	1	0.934525276290381
small	valid	13	man	23	1	0.589981152889717
big	valid	13	man	23	1	0.746298126781959
small	valid	13	man	23	1	0.575771505460452
big	valid	13	man	23	0	0.822068576669844
small	valid	13	man	23	1	0.734934645180348
big	valid	13	man	23	1	0.679645909818834
small	valid	13	man	23	1	0.929491249444448
big	valid	13	man	23	1	0.593176142149997
small	valid	13	man	23	1	0.892076494652629
big	invalid	13	man	23	1	0.733366056570895
small	invalid	13	man	23	1	0.864731793680318
big	invalid	13	man	23	1	0.6286318179667
small	invalid	13	man	23	1	0.703347279743843
big	invalid	13	man	23	1	0.729289810354665
small	invalid	13	man	23	1	0.869142860569188
big	invalid	13	man	23	1	0.725513841365072
small	invalid	13	man	23	1	0.766094741120474
big	invalid	13	man	23	1	0.758933433490831
small	invalid	13	man	23	1	0.80566009192766
big	invalid	13	man	23	1	0.641615111732833
small	invalid	13	man	23	1	0.793150580294543
big	invalid	13	man	23	1	0.769137709047021
small	invalid	13	man	23	1	0.95754107590347
big	invalid	13	man	23	1	0.85030032302372
small	invalid	13	man	23	1	0.692747392872141
big	invalid	13	man	23	1	0.713211026965978
small	invalid	13	man	23	1	0.693762507281666
big	invalid	13	man	23	1	0.814093351952441
small	invalid	13	man	23	1	0.695560315369743
big	invalid	13	man	23	1	0.711035800313654
small	invalid	13	man	23	1	0.687912074768502
big	invalid	13	man	23	1	0.676397990794653
small	invalid	13	man	23	1	0.621453966773066
big	invalid	13	man	23	1	0.855890992093724
small	invalid	13	man	23	1	0.781241179300562
big	invalid	13	man	23	1	0.670570873693099
small	invalid	13	man	23	1	0.716738209602755
big	invalid	13	man	23	1	0.534347832273586
small	invalid	13	man	23	1	0.583063229203011
big	invalid	13	man	23	1	0.683277789592912
small	invalid	13	man	23	1	0.586836383308713
big	invalid	13	man	23	1	0.65883966025847
small	invalid	13	man	23	1	0.820099751092732
big	invalid	13	man	23	0	0.657135142763062
small	invalid	13	man	23	1	0.692128156350927
big	invalid	13	man	23	1	0.694884451498077
small	invalid	13	man	23	1	0.744860216667627
big	invalid	13	man	23	1	0.736977890199597
small	invalid	13	man	23	1	0.654102167589144
big	invalid	13	man	23	1	0.678447412313736
small	invalid	13	man	23	1	0.83440968818804
big	invalid	13	man	23	1	0.53619892489335
small	invalid	13	man	23	1	0.567089230348573
big	invalid	13	man	23	1	0.784262828012951
small	invalid	13	man	23	1	0.725180280076334
big	invalid	13	man	23	1	0.864669068824198
small	invalid	13	man	23	1	0.772524571755067
big	invalid	13	man	23	1	0.718369700662265
small	invalid	13	man	23	1	0.698624851923186
big	invalid	13	man	23	1	0.707612525745153
small	invalid	13	man	23	1	0.773370806210681
big	invalid	13	man	23	1	0.770798376549714
small	invalid	13	man	23	1	0.67129842553197
big	invalid	13	man	23	1	0.635957441187573
small	invalid	13	man	23	1	0.748693104486193
big	invalid	13	man	23	0	0.61316736047715
small	invalid	13	man	23	1	0.715233498559713
big	invalid	13	man	23	1	0.49229790853182
small	invalid	13	man	23	1	0.810845587668689
big	invalid	13	man	23	1	0.851774431286833
small	invalid	13	man	23	1	0.571518640476541
big	invalid	13	man	23	1	0.898207847412709
small	invalid	13	man	23	1	0.766250971233447
big	invalid	13	man	23	1	0.783396209903218
small	invalid	13	man	23	1	0.641537082213518
big	invalid	13	man	23	1	0.837935697958865
small	invalid	13	man	23	1	0.577074323344251
big	invalid	13	man	23	1	0.71548219912778
small	invalid	13	man	23	1	0.797052636202862
big	invalid	13	man	23	1	0.813893763596391
small	invalid	13	man	23	1	0.714300892099386
big	invalid	13	man	23	1	0.699753984400103
small	invalid	13	man	23	1	0.674879628983734
big	invalid	13	man	23	1	0.823136737565524
small	invalid	13	man	23	1	0.801036694849886
big	invalid	13	man	23	1	0.645705198906602
small	invalid	13	man	23	1	0.567031778539209
big	invalid	13	man	23	1	0.657202067691443
small	invalid	13	man	23	1	0.742954763608012
big	invalid	13	man	23	1	0.660916359681198
small	invalid	13	man	23	1	0.774657502253433
big	invalid	13	man	23	1	0.721510499107164
small	invalid	13	man	23	1	0.699243183156223
big	invalid	13	man	23	0	0.614902931822745
small	invalid	13	man	23	1	0.769326960200167
big	invalid	13	man	23	1	0.690371594630155
small	invalid	13	man	23	1	0.867035910460987
big	invalid	13	man	23	1	0.771110532091001
small	invalid	13	man	23	1	0.728949065168992
big	invalid	13	man	23	1	0.685438848514786
small	invalid	13	man	23	1	0.70549393928171
big	invalid	13	man	23	1	0.669763717935372
small	invalid	13	man	23	1	0.761024799079497
big	invalid	13	man	23	1	0.683364038618747
small	invalid	13	man	23	1	0.8186806822971
big	invalid	13	man	23	1	0.670964435512984
small	invalid	13	man	23	1	0.848376568759367
big	invalid	13	man	23	1	0.778362860730789
small	invalid	13	man	23	1	0.527886789383246
big	invalid	13	man	23	1	0.701338120012789
small	invalid	13	man	23	1	0.797779222184804
big	invalid	13	man	23	1	0.74776007050816
small	invalid	13	man	23	1	0.739530291328098
big	invalid	13	man	23	1	0.864389852576134
small	invalid	13	man	23	1	0.764911741016486
big	invalid	13	man	23	1	0.841625056472393
small	invalid	13	man	23	1	0.803518242138514
big	invalid	13	man	23	1	0.705448095150159
small	invalid	13	man	23	99	0
big	invalid	13	man	23	1	0.653363459938373
small	invalid	13	man	23	1	0.511564214589772
big	invalid	13	man	23	1	0.683292099483187
small	invalid	13	man	23	1	0.659156661479138
big	invalid	13	man	23	1	0.634472797581097
small	invalid	13	man	23	1	0.809302579605552
big	invalid	13	man	23	1	0.767743110552814
small	invalid	13	man	23	1	0.733356699718814
big	invalid	13	man	23	1	0.735537308800563
small	invalid	13	man	23	1	0.665164380929314
big	invalid	13	man	23	1	0.674603205094708
small	invalid	13	man	23	1	0.650133345210312
big	invalid	13	man	23	1	0.757160090705531
small	invalid	13	man	23	1	0.754013409788687
big	invalid	13	man	23	1	0.787070559314372
small	invalid	13	man	23	1	0.824192213774148
big	invalid	13	man	23	1	0.578380439225053
small	invalid	13	man	23	0	0.887896574577903
big	invalid	13	man	23	1	0.718196721972593
small	invalid	13	man	23	1	0.458056398755058
big	invalid	13	man	23	1	0.680111771749761
small	invalid	13	man	23	1	0.718322406546256
big	invalid	13	man	23	1	0.605557644827921
small	invalid	13	man	23	1	0.610006120094906
big	invalid	13	man	23	1	0.655319676840205
small	invalid	13	man	23	1	0.601319516049438
big	invalid	13	man	23	1	0.79563061517593
small	invalid	13	man	23	1	0.792945048453819
big	invalid	13	man	23	99	0
small	invalid	13	man	23	1	0.630830885760054
big	invalid	13	man	23	1	0.873086673038856
small	invalid	13	man	23	1	0.614270401401066
big	invalid	13	man	23	1	0.880722851689704
small	invalid	13	man	23	1	0.733190859590958
big	invalid	13	man	23	1	0.728810108371222
small	invalid	13	man	23	1	0.67347424514789
big	invalid	13	man	23	1	0.771653326226729
small	invalid	13	man	23	1	0.637165659198399
big	invalid	13	man	23	1	0.650640525529448
small	invalid	13	man	23	1	0.760240604766465
big	invalid	13	man	23	1	0.833332568621795
small	invalid	13	man	23	1	0.668378919915627
big	invalid	13	man	23	1	0.693170904714807
small	invalid	13	man	23	1	0.706579630582104
big	invalid	13	man	23	1	0.801957886870505
small	invalid	13	man	23	1	0.645558735291937
big	invalid	13	man	23	1	0.762194564841433
small	invalid	13	man	23	1	0.683516229307143
big	invalid	13	man	23	1	0.554169584746021
small	invalid	13	man	23	1	0.691106066402075
big	invalid	13	man	23	0	0.774158436064433
small	invalid	13	man	23	1	0.723950995703977
big	invalid	13	man	23	1	0.767515374370271
small	invalid	13	man	23	1	0.767208355318116
big	invalid	13	man	23	1	0.780347939562036
small	invalid	13	man	23	1	0.607466307988127
big	invalid	13	man	23	1	0.732056929490209
small	invalid	13	man	23	1	0.582031243272879
big	invalid	13	man	23	1	0.690472795657281
small	invalid	13	man	23	1	0.700873325611529
big	invalid	13	man	23	1	0.676059683947453
small	invalid	13	man	23	1	0.629862915834266
big	invalid	13	man	23	0	0.578314392866979
small	invalid	13	man	23	1	0.752300285437383
big	invalid	13	man	23	1	0.714575118122463
small	invalid	13	man	23	1	0.866567116677518
big	invalid	13	man	23	1	0.880581498094371
small	invalid	13	man	23	1	0.802256844819237
big	invalid	13	man	23	1	0.73904164243375
small	invalid	13	man	23	1	0.687506441508915
big	invalid	13	man	23	1	0.692204393141339
small	invalid	13	man	23	1	0.723233575271809
big	invalid	13	man	23	1	0.82279213909706
small	invalid	13	man	23	1	0.753739037848126
big	invalid	13	man	23	1	0.573599752253874
small	invalid	13	man	23	1	0.731073277367239
big	invalid	13	man	23	1	0.733519924761545
small	invalid	13	man	23	1	0.719531209351875
big	invalid	13	man	23	1	0.555069904693363
small	invalid	13	man	23	1	0.605947680233577
big	invalid	13	man	23	1	0.73286522193364
small	invalid	13	man	23	1	0.648295685321364
big	invalid	13	man	23	1	0.536176946718681
small	invalid	13	man	23	1	0.760889634131079
big	invalid	13	man	23	1	0.642436678607226
small	invalid	13	man	23	1	0.675797953754877
big	invalid	13	man	23	1	0.755740215827008
small	invalid	13	man	23	1	0.671316206100912
big	invalid	13	man	23	1	0.777955004884668
small	invalid	13	man	23	1	0.650987493586615
big	invalid	13	man	23	1	0.521151981137175
small	invalid	13	man	23	1	0.669920218417069
big	invalid	13	man	23	1	0.843353420149473
small	invalid	13	man	23	1	0.704600632112707
big	invalid	13	man	23	1	0.763514741108359
small	invalid	13	man	23	1	0.779057680170859
big	invalid	13	man	23	1	0.65231703372348
small	invalid	13	man	23	1	0.614496306324128
big	invalid	13	man	23	1	0.689318676872386
small	invalid	13	man	23	1	0.667391945510086
big	invalid	13	man	23	1	0.922230341095918
small	invalid	13	man	23	1	0.762778441699801
big	invalid	13	man	23	1	0.812141381076715
small	invalid	13	man	23	1	0.509770689466256
big	invalid	13	man	23	1	0.814544528017355
small	invalid	13	man	23	1	0.80141273314856
big	invalid	13	man	23	1	0.713841102566797
small	invalid	13	man	23	1	0.690131181877452
big	invalid	13	man	23	99	0
small	invalid	13	man	23	1	0.65426666016397
big	invalid	13	man	23	1	0.686177779031701
small	invalid	13	man	23	1	0.815933374269598
big	invalid	13	man	23	1	0.858138239867187
small	invalid	13	man	23	1	0.672094474020536
big	invalid	13	man	23	1	0.608486487699524
small	invalid	13	man	23	1	0.63842602384741
big	invalid	13	man	23	1	0.717942346531376
small	invalid	13	man	23	1	0.723236512066005
big	invalid	13	man	23	1	0.709110923344972
small	invalid	13	man	23	1	0.712118313533805
big	invalid	13	man	23	1	0.751059320462106
small	invalid	13	man	23	1	0.784306639218689
big	invalid	13	man	23	1	0.71826480686532
small	invalid	13	man	23	99	0
big	invalid	13	man	23	1	0.512009654057749
small	invalid	13	man	23	1	0.760197022824982
big	invalid	13	man	23	1	0.759843577162209
small	invalid	13	man	23	1	0.643217379088115
big	invalid	13	man	23	1	0.805620003475348
small	invalid	13	man	23	1	0.752364513680323
