cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	invalid	16	man	22	1	0.923689149631815
big	invalid	16	man	22	1	0.670176545163705
small	invalid	16	man	22	1	0.625767762344434
big	invalid	16	man	22	1	0.704409783620216
small	invalid	16	man	22	1	0.590214849698
big	invalid	16	man	22	0	0.726644144837243
small	invalid	16	man	22	1	0.66817655064762
big	invalid	16	man	22	1	0.487749722369331
small	invalid	16	man	22	1	0.696989209998204
big	invalid	16	man	22	1	0.617711521080561
small	invalid	16	man	22	1	0.892805097805421
big	invalid	16	man	22	1	0.679797910174243
small	invalid	16	man	22	1	0.629126782199609
big	invalid	16	man	22	1	0.683437732932891
small	invalid	16	man	22	1	0.711281510779579
big	invalid	16	man	22	1	0.622295896081097
small	invalid	16	man	22	1	0.780540300274405
big	invalid	16	man	22	1	0.730950855666059
small	invalid	16	man	22	1	0.684691725499335
big	invalid	16	man	22	1	0.726452379778613
small	invalid	16	man	22	1	0.716473813669967
big	invalid	16	man	22	1	0.511463323899509
small	invalid	16	man	22	1	0.549008775976006
big	invalid	16	man	22	1	0.814335269583546
small	invalid	16	man	22	1	0.681271693875836
big	invalid	16	man	22	0	0.622615145330276
small	invalid	16	man	22	1	0.864786014462667
big	invalid	16	man	22	1	0.69483530229828
small	invalid	16	man	22	1	0.623249569395419
big	invalid	16	man	22	1	0.658321038326556
small	invalid	16	man	22	1	0.899559747467297
big	invalid	16	man	22	1	0.640518010066762
small	invalid	16	man	22	1	0.856206189165032
big	invalid	16	man	22	1	0.642093819295584
small	invalid	16	man	22	1	0.591616865442053
big	invalid	16	man	22	1	0.613984645107386
small	invalid	16	man	22	1	0.877144423975618
big	invalid	16	man	22	1	0.693795073367076
small	invalid	16	man	22	1	0.67556034256378
big	invalid	16	man	22	1	0.626001287467839
small	invalid	16	man	22	1	0.656160632349833
big	invalid	16	man	22	1	0.622503980669233
small	invalid	16	man	22	1	0.689693189479993
big	invalid	16	man	22	1	0.561257843405689
small	invalid	16	man	22	1	0.709287935446629
big	invalid	16	man	22	1	0.647742775066744
small	invalid	16	man	22	1	0.736773059747752
big	invalid	16	man	22	1	0.717457422736479
small	invalid	16	man	22	1	0.615822551661697
big	invalid	16	man	22	1	0.669271568630289
small	invalid	16	man	22	1	0.636798130861548
big	invalid	16	man	22	1	0.651206308767779
small	invalid	16	man	22	0	0.570080026331747
big	invalid	16	man	22	1	0.647866058902263
small	invalid	16	man	22	1	0.63644061846197
big	invalid	16	man	22	1	0.538719033114227
small	invalid	16	man	22	1	0.825226267692433
big	invalid	16	man	22	1	0.695797307289172
small	invalid	16	man	22	1	0.724007490798635
big	invalid	16	man	22	1	0.677252713007531
small	invalid	16	man	22	1	0.593535173048091
big	invalid	16	man	22	1	0.721551216668355
small	invalid	16	man	22	1	0.647813132478679
big	invalid	16	man	22	1	0.647467125143156
small	invalid	16	man	22	1	0.55327233381262
big	invalid	16	man	22	1	0.652776681386207
small	invalid	16	man	22	1	0.816575992740873
big	invalid	16	man	22	1	0.756822457894519
small	invalid	16	man	22	1	0.764063095201028
big	invalid	16	man	22	1	0.697948277443029
small	invalid	16	man	22	1	0.848948156012393
big	invalid	16	man	22	1	0.579607223880664
small	invalid	16	man	22	1	0.634471158409243
big	invalid	16	man	22	1	0.610153914835845
small	invalid	16	man	22	1	0.730655261036573
big	invalid	16	man	22	1	0.675921245892023
small	invalid	16	man	22	1	0.724171365221407
big	invalid	16	man	22	1	0.499975388271528
small	invalid	16	man	22	1	0.765997774788998
big	invalid	16	man	22	1	0.806112324106599
small	invalid	16	man	22	1	0.702194584239723
big	invalid	16	man	22	1	0.611262119504851
small	invalid	16	man	22	1	0.662402486823896
big	invalid	16	man	22	1	0.699127418739982
small	invalid	16	man	22	1	0.657355946423956
big	invalid	16	man	22	1	0.734330566282579
small	invalid	16	man	22	1	0.768220597702156
big	invalid	16	man	22	1	0.690489649896924
small	invalid	16	man	22	1	0.542411157095853
big	invalid	16	man	22	1	0.618181652393956
small	invalid	16	man	22	1	0.821904401322952
big	invalid	16	man	22	1	0.71551758856379
small	invalid	16	man	22	1	0.75881334148628
big	invalid	16	man	22	1	0.598370255507003
small	invalid	16	man	22	1	0.628061905762805
big	invalid	16	man	22	1	0.625531692354791
small	invalid	16	man	22	1	0.692237011361384
big	invalid	16	man	22	1	0.598938260782127
small	invalid	16	man	22	1	0.668882558881022
big	invalid	16	man	22	1	0.670161853554
small	invalid	16	man	22	1	0.609771328709229
big	invalid	16	man	22	1	0.641944136765341
small	invalid	16	man	22	1	0.606913516992711
big	invalid	16	man	22	1	0.75581824843491
small	invalid	16	man	22	1	0.710083557836282
big	invalid	16	man	22	1	0.560450393255979
small	invalid	16	man	22	0	0.887603992127626
big	invalid	16	man	22	1	0.689009833695552
small	invalid	16	man	22	99	0
big	invalid	16	man	22	1	0.669130073881911
small	invalid	16	man	22	1	0.704198862414951
big	invalid	16	man	22	1	0.654415728929858
small	invalid	16	man	22	1	0.614704236695958
big	invalid	16	man	22	1	0.592666792215801
small	invalid	16	man	22	1	0.737297736524471
big	invalid	16	man	22	0	0.623875747326897
small	invalid	16	man	22	1	0.608335791397692
big	invalid	16	man	22	0	0.829467117323131
small	invalid	16	man	22	1	0.81336492919567
big	invalid	16	man	22	1	0.696912655273564
small	invalid	16	man	22	1	0.794212360988022
big	invalid	16	man	22	1	0.782244196511205
small	invalid	16	man	22	1	0.65252436384649
big	invalid	16	man	22	1	0.745588228131096
small	invalid	16	man	22	1	0.796766459448473
big	invalid	16	man	22	1	0.760664455680177
small	invalid	16	man	22	1	0.834740376729263
big	invalid	16	man	22	1	0.683575907138471
small	invalid	16	man	22	1	0.683287080877381
big	invalid	16	man	22	1	0.621013721129948
small	invalid	16	man	22	1	0.621023705667213
big	invalid	16	man	22	1	0.712910252796794
small	invalid	16	man	22	1	0.718360243688065
big	invalid	16	man	22	0	0.575775088422074
small	invalid	16	man	22	1	0.608887133832059
big	invalid	16	man	22	1	0.632671651075417
small	invalid	16	man	22	0	0.790758935323642
big	invalid	16	man	22	1	0.695398613259906
small	invalid	16	man	22	1	0.617363598819791
big	invalid	16	man	22	1	0.657483938949629
small	invalid	16	man	22	1	0.712541170691564
big	invalid	16	man	22	1	0.754735681981669
small	invalid	16	man	22	1	0.66454453340438
big	invalid	16	man	22	1	0.583567994192375
small	invalid	16	man	22	1	0.850028762644046
big	invalid	16	man	22	1	0.824586167353694
small	invalid	16	man	22	1	0.714886858234151
big	invalid	16	man	22	1	0.64665562360743
small	invalid	16	man	22	1	0.588568616054156
big	invalid	16	man	22	1	0.585189388427154
small	invalid	16	man	22	1	0.719030074564024
big	invalid	16	man	22	1	0.552967715916151
small	invalid	16	man	22	1	0.75413252675167
big	invalid	16	man	22	1	0.782620411490147
small	invalid	16	man	22	1	0.916851917041345
big	invalid	16	man	22	0	0.807941937562163
small	invalid	16	man	22	1	0.815735623225224
big	invalid	16	man	22	1	0.714508417124075
small	invalid	16	man	22	1	0.713193979114897
big	invalid	16	man	22	1	0.850369533594698
small	invalid	16	man	22	1	0.735869235085033
big	invalid	16	man	22	1	0.690276189355131
small	invalid	16	man	22	99	0
big	invalid	16	man	22	1	0.804974010748312
small	invalid	16	man	22	1	0.647861697613587
big	invalid	16	man	22	1	0.558441533953917
small	invalid	16	man	22	0	0.892055582277299
big	invalid	16	man	22	1	0.785225686447239
small	invalid	16	man	22	1	0.64214030066794
big	invalid	16	man	22	1	0.450777406082974
small	invalid	16	man	22	1	0.819150811943572
big	invalid	16	man	22	1	0.639264230455088
small	invalid	16	man	22	1	1.189149526422
big	invalid	16	man	22	1	0.58225055304745
small	invalid	16	man	22	1	0.723262092639547
big	invalid	16	man	22	1	0.598894131649304
small	invalid	16	man	22	1	0.632813485889282
big	invalid	16	man	22	1	0.683058588738677
small	invalid	16	man	22	1	0.615231715857183
big	invalid	16	man	22	1	0.552624947856921
small	invalid	16	man	22	1	0.73656661896249
big	invalid	16	man	22	1	0.471669251790688
small	invalid	16	man	22	1	0.733653359771022
big	invalid	16	man	22	1	0.836500040862325
small	invalid	16	man	22	1	0.732373605325077
big	invalid	16	man	22	1	0.651556949263448
small	invalid	16	man	22	1	0.719782679221467
big	invalid	16	man	22	1	0.701802870279914
small	invalid	16	man	22	1	0.801507879829162
big	invalid	16	man	22	1	0.674468184227561
small	invalid	16	man	22	1	0.778869753301325
big	invalid	16	man	22	1	0.657604505479668
small	invalid	16	man	22	1	0.705172806114806
big	invalid	16	man	22	1	0.535196572525463
small	invalid	16	man	22	1	0.649555533427748
big	invalid	16	man	22	0	0.858338507891567
small	invalid	16	man	22	1	0.617827000488949
big	invalid	16	man	22	1	0.587670130103064
small	invalid	16	man	22	1	0.645208587588768
big	invalid	16	man	22	1	0.603485260515523
small	invalid	16	man	22	1	0.685192365852946
big	invalid	16	man	22	1	0.639406091700599
small	invalid	16	man	22	1	0.780468773564186
big	invalid	16	man	22	1	0.589799674565843
small	invalid	16	man	22	1	0.76695064477765
big	invalid	16	man	22	1	0.625762046648366
small	invalid	16	man	22	1	0.667478116612681
big	invalid	16	man	22	1	0.645865408753543
small	invalid	16	man	22	1	0.629333157588773
big	invalid	16	man	22	1	0.630845208351274
small	invalid	16	man	22	1	0.554086875274614
big	invalid	16	man	22	1	0.654283750580171
small	invalid	16	man	22	1	0.639476307334477
big	invalid	16	man	22	1	0.531750828669938
small	invalid	16	man	22	1	0.839714961256663
big	invalid	16	man	22	1	0.673584595042169
small	invalid	16	man	22	1	0.701283135192039
