cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
small	valid	7	woman	21	1	0.434880860583397
big	valid	7	woman	21	1	0.556493281128075
small	valid	7	woman	21	1	0.488788801292226
big	valid	7	woman	21	1	0.501315462580814
small	valid	7	woman	21	1	0.471164545769291
big	valid	7	woman	21	1	0.500683101221919
small	valid	7	woman	21	1	0.648426855178114
big	valid	7	woman	21	1	0.432427596269613
small	valid	7	woman	21	0	0.537478449948739
big	valid	7	woman	21	1	0.621883100653678
small	valid	7	woman	21	1	0.407146056016292
big	valid	7	woman	21	1	0.59566018563327
small	valid	7	woman	21	1	0.418849565543092
big	valid	7	woman	21	1	0.615636169421482
small	valid	7	woman	21	1	0.564394437715581
big	valid	7	woman	21	1	0.829009923070211
small	valid	7	woman	21	1	0.593994861584279
big	valid	7	woman	21	1	0.674987240500228
small	valid	7	woman	21	0	0.437734618807723
big	valid	7	woman	21	1	0.616495939243871
small	valid	7	woman	21	0	0.436229881693952
big	valid	7	woman	21	1	0.605115798520323
small	valid	7	woman	21	1	0.282881726226522
big	valid	7	woman	21	1	0.621015230901034
small	valid	7	woman	21	1	0.352809615947797
big	valid	7	woman	21	1	0.660767116197725
small	valid	7	woman	21	1	0.301457330312153
big	invalid	7	woman	21	1	0.490346238138709
small	invalid	7	woman	21	1	0.545405441144327
big	invalid	7	woman	21	1	0.50144264809134
small	invalid	7	woman	21	1	0.527886609884889
big	invalid	7	woman	21	1	0.600626954273699
small	invalid	7	woman	21	1	0.520901359184779
big	invalid	7	woman	21	1	0.464502423995227
small	invalid	7	woman	21	1	0.587247355191878
big	invalid	7	woman	21	1	0.472808290654316
small	invalid	7	woman	21	1	0.411774110803627
big	invalid	7	woman	21	1	0.761144902904112
small	invalid	7	woman	21	1	0.561773454199915
big	invalid	7	woman	21	1	0.560678821024264
small	invalid	7	woman	21	1	0.550317563258716
big	invalid	7	woman	21	1	0.489048420302371
small	invalid	7	woman	21	1	0.549319139060511
big	invalid	7	woman	21	1	0.586968537228348
small	invalid	7	woman	21	1	0.445405004983042
big	invalid	7	woman	21	1	0.557008922200583
small	invalid	7	woman	21	1	0.524905424053749
big	invalid	7	woman	21	1	0.490636253102146
small	invalid	7	woman	21	1	0.635070425849606
big	invalid	7	woman	21	0	0.521047221851559
small	invalid	7	woman	21	0	0.594349241230939
big	invalid	7	woman	21	1	0.352362938085511
small	invalid	7	woman	21	1	0.723597603473638
big	invalid	7	woman	21	1	0.51472998833399
small	invalid	7	woman	21	1	0.578663312449431
big	invalid	7	woman	21	1	0.439855728930589
small	invalid	7	woman	21	1	0.466093326889944
big	invalid	7	woman	21	1	0.501431164973418
small	invalid	7	woman	21	1	0.468617231782731
big	invalid	7	woman	21	1	0.523557880469174
small	invalid	7	woman	21	1	0.541873901623458
big	invalid	7	woman	21	1	0.478386904447802
small	invalid	7	woman	21	1	0.516289287151028
big	invalid	7	woman	21	1	0.43780457086971
small	invalid	7	woman	21	1	0.552613046125424
big	invalid	7	woman	21	1	0.491860969672601
small	invalid	7	woman	21	1	0.579924060151271
big	invalid	7	woman	21	1	0.456931386978333
small	invalid	7	woman	21	1	0.73437539310881
big	invalid	7	woman	21	1	0.443169165417282
small	invalid	7	woman	21	0	0.597811454855942
big	invalid	7	woman	21	1	0.398730567410416
small	invalid	7	woman	21	1	0.527346331386769
big	invalid	7	woman	21	1	0.670855124251354
small	invalid	7	woman	21	1	0.505270333975667
big	invalid	7	woman	21	1	0.464216719234616
small	invalid	7	woman	21	1	0.646696371191954
big	invalid	7	woman	21	1	0.594092448100589
small	invalid	7	woman	21	1	0.563382972071196
big	invalid	7	woman	21	1	0.481133261422348
small	invalid	7	woman	21	1	0.539242982295629
big	invalid	7	woman	21	1	0.472982101163524
small	invalid	7	woman	21	1	0.588930067608548
big	invalid	7	woman	21	1	0.548203556281355
small	invalid	7	woman	21	1	0.484809634736082
big	invalid	7	woman	21	1	0.509362775187714
small	invalid	7	woman	21	1	0.59207275618017
big	invalid	7	woman	21	1	0.369988708350751
small	invalid	7	woman	21	1	0.568247799524083
big	invalid	7	woman	21	1	0.664212484545688
small	invalid	7	woman	21	1	0.561627112564326
big	invalid	7	woman	21	1	0.582916435547869
small	invalid	7	woman	21	1	0.6739310327809
big	invalid	7	woman	21	1	0.484422897382384
small	invalid	7	woman	21	1	0.541153797333427
big	invalid	7	woman	21	1	0.519041160306153
small	invalid	7	woman	21	1	0.706213387166234
big	invalid	7	woman	21	1	0.556059382593702
small	invalid	7	woman	21	1	0.505967585201907
big	invalid	7	woman	21	1	0.600403402695138
small	invalid	7	woman	21	99	0
big	invalid	7	woman	21	1	0.505052352188781
small	invalid	7	woman	21	1	0.947076770697977
big	invalid	7	woman	21	1	0.486550056561146
small	invalid	7	woman	21	0	0.604826159258556
big	invalid	7	woman	21	1	0.539944532906388
small	invalid	7	woman	21	1	0.541598247194535
big	invalid	7	woman	21	1	0.543147448263545
small	invalid	7	woman	21	1	0.650922954196642
big	invalid	7	woman	21	1	0.584832460302589
small	invalid	7	woman	21	1	0.712387853865884
big	invalid	7	woman	21	1	0.412795917260982
small	invalid	7	woman	21	1	0.561393272138788
big	invalid	7	woman	21	1	0.531493418887742
small	invalid	7	woman	21	1	0.582106929149652
big	invalid	7	woman	21	1	0.47149989850996
small	invalid	7	woman	21	1	0.443530844723867
big	invalid	7	woman	21	1	0.487941330966917
small	invalid	7	woman	21	1	0.572445973594116
big	invalid	7	woman	21	0	0.440308818220405
small	invalid	7	woman	21	1	0.473415449073177
big	invalid	7	woman	21	1	0.572886293586906
small	invalid	7	woman	21	1	0.419029889696199
big	invalid	7	woman	21	1	0.357326162004054
small	invalid	7	woman	21	1	0.564780229259061
big	invalid	7	woman	21	1	0.413765943107368
small	invalid	7	woman	21	1	0.736369319279288
big	invalid	7	woman	21	1	0.479804473946822
small	invalid	7	woman	21	1	0.631737857621521
big	invalid	7	woman	21	1	0.415207333750285
small	invalid	7	woman	21	1	0.443149214941099
big	invalid	7	woman	21	1	0.518720484857593
small	invalid	7	woman	21	1	0.582716633428441
big	invalid	7	woman	21	1	0.481424361793041
small	invalid	7	woman	21	1	0.451190817311366
big	invalid	7	woman	21	1	0.405123399335699
small	invalid	7	woman	21	1	0.488355159926911
big	invalid	7	woman	21	1	0.433941314375708
small	invalid	7	woman	21	1	0.397003415418961
big	invalid	7	woman	21	1	0.433147492366443
small	invalid	7	woman	21	1	0.471673234720711
big	invalid	7	woman	21	1	0.540211334145208
small	invalid	7	woman	21	1	0.500428960190161
big	invalid	7	woman	21	1	0.41736595312936
small	invalid	7	woman	21	1	0.659740980424062
big	invalid	7	woman	21	1	0.587089124394176
small	invalid	7	woman	21	1	0.462382581805714
big	invalid	7	woman	21	1	0.635044436141934
small	invalid	7	woman	21	1	0.401875231834976
big	invalid	7	woman	21	1	0.516663529003381
small	invalid	7	woman	21	1	0.619526381673115
big	invalid	7	woman	21	1	0.470672313165848
small	invalid	7	woman	21	1	0.395091252726197
big	invalid	7	woman	21	1	0.354474851207918
small	invalid	7	woman	21	1	0.544473771833128
big	invalid	7	woman	21	0	0.471129278442115
small	invalid	7	woman	21	1	0.539249700571293
big	invalid	7	woman	21	1	0.40147103951804
small	invalid	7	woman	21	1	0.57584066329005
big	invalid	7	woman	21	1	0.547620040910633
small	invalid	7	woman	21	1	0.455796714240637
big	invalid	7	woman	21	1	0.549229515904014
small	invalid	7	woman	21	1	0.57664721850667
big	invalid	7	woman	21	1	0.510390230343327
small	invalid	7	woman	21	1	0.444604479427622
big	invalid	7	woman	21	1	0.480803376677794
small	invalid	7	woman	21	1	0.596779574250146
big	invalid	7	woman	21	1	0.380349573063355
small	invalid	7	woman	21	1	0.432079775278317
big	invalid	7	woman	21	1	0.537222740710323
small	invalid	7	woman	21	1	0.357455571681054
big	invalid	7	woman	21	1	0.554468663708383
small	invalid	7	woman	21	1	0.451175217757634
big	invalid	7	woman	21	1	0.445218419792625
small	invalid	7	woman	21	1	0.490335487378881
big	invalid	7	woman	21	1	0.514734360983896
small	invalid	7	woman	21	0	0.359451724448915
big	invalid	7	woman	21	1	0.469995783612367
small	invalid	7	woman	21	1	0.648384676497311
big	invalid	7	woman	21	1	0.57090186522573
small	invalid	7	woman	21	1	0.520948850225594
big	invalid	7	woman	21	1	0.638377326760331
small	invalid	7	woman	21	1	0.685234288889994
big	invalid	7	woman	21	1	0.424843349803598
small	invalid	7	woman	21	1	0.51827554905683
big	invalid	7	woman	21	1	0.40174208568982
small	invalid	7	woman	21	1	0.478995872468605
big	invalid	7	woman	21	1	0.374528782576273
small	invalid	7	woman	21	1	0.729424756312404
big	invalid	7	woman	21	1	0.537904906327866
small	invalid	7	woman	21	1	0.604708991032851
big	invalid	7	woman	21	1	0.488025826827811
small	invalid	7	woman	21	1	0.557541750061424
big	invalid	7	woman	21	1	0.499225428781412
small	invalid	7	woman	21	0	0.439109748983141
big	invalid	7	woman	21	1	0.476481130943729
small	invalid	7	woman	21	1	0.464597366696796
big	invalid	7	woman	21	1	0.564879052261156
small	invalid	7	woman	21	1	0.439172805291231
big	invalid	7	woman	21	1	0.355151382601685
small	invalid	7	woman	21	99	0
big	invalid	7	woman	21	1	0.423281710974703
small	invalid	7	woman	21	1	0.684562839384222
big	invalid	7	woman	21	1	0.471367434368228
small	invalid	7	woman	21	1	0.392071229626678
big	invalid	7	woman	21	1	0.435365158397675
small	invalid	7	woman	21	1	0.485109963639538
big	invalid	7	woman	21	1	0.505475170165344
small	invalid	7	woman	21	1	0.541398724673809
big	invalid	7	woman	21	1	0.535940205329136
small	invalid	7	woman	21	1	0.524654169697662
big	invalid	7	woman	21	1	0.633360143953812
small	invalid	7	woman	21	1	0.594158318182263
big	invalid	7	woman	21	1	0.429250318467467
small	invalid	7	woman	21	1	0.481692775516891
big	invalid	7	woman	21	1	0.466932095732528
small	invalid	7	woman	21	1	0.556179598232981
big	invalid	7	woman	21	1	0.394301877298403
small	invalid	7	woman	21	1	0.579454558248034
big	invalid	7	woman	21	1	0.503607224749302
small	invalid	7	woman	21	1	0.560735942462927
big	invalid	7	woman	21	1	0.609573350953919
small	invalid	7	woman	21	1	0.672901076833276
big	invalid	7	woman	21	1	0.633881942579555
small	invalid	7	woman	21	1	0.544725086941564
big	invalid	7	woman	21	1	0.513142154899198
small	invalid	7	woman	21	1	0.516760968459126
big	invalid	7	woman	21	1	0.418794003409384
small	invalid	7	woman	21	1	0.407105067425026
big	invalid	7	woman	21	1	0.558808014301259
small	invalid	7	woman	21	1	0.549535781727983
big	invalid	7	woman	21	1	0.425578978010735
small	invalid	7	woman	21	1	0.657264343507972
big	invalid	7	woman	21	1	0.538377217782951
small	invalid	7	woman	21	1	0.527570749410922
big	invalid	7	woman	21	1	0.529713682468559
small	invalid	7	woman	21	1	0.311800942023172
big	invalid	7	woman	21	1	0.417073555449504
small	invalid	7	woman	21	1	0.51281210797325
big	invalid	7	woman	21	1	0.507285524993016
small	invalid	7	woman	21	1	0.576523061829914
big	invalid	7	woman	21	1	0.546148872088918
small	invalid	7	woman	21	1	0.522258492342638
big	invalid	7	woman	21	1	0.428356706819782
small	invalid	7	woman	21	1	0.493999443891442
big	invalid	7	woman	21	1	0.466335109301435
small	invalid	7	woman	21	1	0.523225016833967
big	invalid	7	woman	21	1	0.391436325492171
small	invalid	7	woman	21	1	0.573908820819501
big	invalid	7	woman	21	1	0.593332241887368
small	invalid	7	woman	21	1	0.478030070919149
big	invalid	7	woman	21	1	0.570885210416737
small	invalid	7	woman	21	1	0.706552653662581
big	invalid	7	woman	21	1	0.496425280257319
small	invalid	7	woman	21	1	0.524591193564657
big	invalid	7	woman	21	1	0.444530445409142
small	invalid	7	woman	21	1	0.515579223951851
big	invalid	7	woman	21	1	0.465900144401986
small	invalid	7	woman	21	1	0.383920372605213
big	invalid	7	woman	21	1	0.406175343562946
small	invalid	7	woman	21	1	0.519332941317672
big	invalid	7	woman	21	1	0.417835640075808
small	invalid	7	woman	21	1	0.565765165174352
big	invalid	7	woman	21	1	0.525640034026329
small	invalid	7	woman	21	1	0.579404179465945
big	invalid	7	woman	21	1	0.499986104342749
small	invalid	7	woman	21	1	0.474304869657189
