cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
big	valid	1	man	24	1	0.697314086896942
small	valid	1	man	24	1	0.579188122090082
big	valid	1	man	24	1	0.60267934174753
small	valid	1	man	24	1	0.599612592080838
big	valid	1	man	24	1	0.588557273816196
small	valid	1	man	24	1	0.570481708805257
big	valid	1	man	24	1	0.623636177854769
small	valid	1	man	24	1	0.758005737792457
big	valid	1	man	24	0	0.56548727751116
small	valid	1	man	24	1	0.643758390149353
big	valid	1	man	24	1	0.58207084806773
small	valid	1	man	24	1	0.640859857055274
big	valid	1	man	24	1	0.520531583232217
small	valid	1	man	24	1	0.577513698462435
big	invalid	1	man	24	1	0.583534982273147
small	invalid	1	man	24	1	0.77214785847341
big	invalid	1	man	24	1	0.728413348838089
small	invalid	1	man	24	1	0.527777498293422
big	invalid	1	man	24	1	0.652827903693265
small	invalid	1	man	24	1	0.711611211970941
big	invalid	1	man	24	1	0.657826055372571
small	invalid	1	man	24	1	0.660424793510869
big	invalid	1	man	24	1	0.697842721196798
small	invalid	1	man	24	1	0.741575657869363
big	invalid	1	man	24	1	0.673336224540121
small	invalid	1	man	24	0	0.560031212847858
big	invalid	1	man	24	1	0.610994214494977
small	invalid	1	man	24	1	0.703681471798636
big	invalid	1	man	24	1	0.782358666652156
small	invalid	1	man	24	1	0.609892285497213
big	invalid	1	man	24	1	0.619855923064604
small	invalid	1	man	24	1	0.64967125088964
big	invalid	1	man	24	1	0.560443694221243
small	invalid	1	man	24	1	0.605262991841961
big	invalid	1	man	24	1	0.719115388729809
small	invalid	1	man	24	1	0.665174561891921
big	invalid	1	man	24	1	0.728136268215351
small	invalid	1	man	24	1	0.758087192123909
big	invalid	1	man	24	1	0.576179811345334
small	invalid	1	man	24	0	0.685934492143104
big	invalid	1	man	24	1	0.755594316843103
small	invalid	1	man	24	1	0.688236447610523
big	invalid	1	man	24	1	0.413453131522452
small	invalid	1	man	24	1	0.734962825172218
big	invalid	1	man	24	1	0.571177054421023
small	invalid	1	man	24	1	0.559262491532506
big	invalid	1	man	24	1	0.657291362463326
small	invalid	1	man	24	1	0.669433611711595
big	invalid	1	man	24	1	0.596753288114578
small	invalid	1	man	24	1	0.526657740708621
big	invalid	1	man	24	1	0.718608999349078
small	invalid	1	man	24	1	0.591213296960892
big	invalid	1	man	24	1	0.595594687687238
small	invalid	1	man	24	1	0.609605463793836
big	invalid	1	man	24	1	0.731222174678857
small	invalid	1	man	24	1	0.633598103117073
big	invalid	1	man	24	1	0.410350583747455
small	invalid	1	man	24	1	0.62125532979332
big	invalid	1	man	24	1	0.605542158173271
small	invalid	1	man	24	1	0.755730687922826
big	invalid	1	man	24	1	0.718870466632956
small	invalid	1	man	24	1	0.721887386965458
big	invalid	1	man	24	1	0.544796404689706
small	invalid	1	man	24	1	0.66393635081856
big	invalid	1	man	24	1	0.652096013246755
small	invalid	1	man	24	1	0.750199223548542
big	invalid	1	man	24	1	0.742945132596339
small	invalid	1	man	24	0	0.620128819833285
big	invalid	1	man	24	1	0.775647463574261
small	invalid	1	man	24	1	0.778839908747502
big	invalid	1	man	24	1	0.574267499724689
small	invalid	1	man	24	1	0.739557602313458
big	invalid	1	man	24	1	0.70156963097044
small	invalid	1	man	24	1	0.712593439993388
big	invalid	1	man	24	1	0.675303958013648
small	invalid	1	man	24	1	0.731754502038614
big	invalid	1	man	24	1	0.536568978043506
small	invalid	1	man	24	1	0.614066508996633
big	invalid	1	man	24	1	0.595073949879624
small	invalid	1	man	24	1	0.640733603288397
big	invalid	1	man	24	1	0.679880670551935
small	invalid	1	man	24	1	0.600928904257285
big	invalid	1	man	24	1	0.733071408972903
small	invalid	1	man	24	1	0.680047633541142
big	invalid	1	man	24	1	0.516289119988515
small	invalid	1	man	24	1	0.670389260411357
big	invalid	1	man	24	0	0.60251239357601
small	invalid	1	man	24	1	0.699633925088381
big	invalid	1	man	24	1	0.640522400086562
small	invalid	1	man	24	1	0.701590487982125
big	invalid	1	man	24	1	0.441015785911224
small	invalid	1	man	24	1	0.753308730924579
big	invalid	1	man	24	1	0.604936672554302
small	invalid	1	man	24	1	0.778264229489652
big	invalid	1	man	24	1	0.6758070278338
small	invalid	1	man	24	1	0.505162589860063
big	invalid	1	man	24	1	0.607374205472091
small	invalid	1	man	24	1	0.750971590082838
big	invalid	1	man	24	1	0.799221894058598
small	invalid	1	man	24	1	0.534103386467544
big	invalid	1	man	24	1	0.673557911193163
small	invalid	1	man	24	1	0.629500145957834
big	invalid	1	man	24	1	0.489121113471988
small	invalid	1	man	24	1	0.690330449374242
big	invalid	1	man	24	1	0.591549799984042
small	invalid	1	man	24	1	0.779609277557131
big	invalid	1	man	24	1	0.544563331785056
small	invalid	1	man	24	1	0.643346792115436
big	invalid	1	man	24	1	0.476064500883377
small	invalid	1	man	24	1	0.70971604789756
big	invalid	1	man	24	1	0.689412659305883
small	invalid	1	man	24	1	0.580502501896296
big	invalid	1	man	24	1	0.535079140729065
small	invalid	1	man	24	1	0.814854867195112
big	invalid	1	man	24	1	0.636023970424872
small	invalid	1	man	24	1	0.680817489895618
big	invalid	1	man	24	1	0.809411113305868
small	invalid	1	man	24	1	0.65178809466912
big	invalid	1	man	24	1	0.728392129549107
small	invalid	1	man	24	1	0.793799052989868
big	invalid	1	man	24	1	0.511373991786442
small	invalid	1	man	24	1	0.550846916150651
big	invalid	1	man	24	1	0.622315023044368
small	invalid	1	man	24	1	0.80952797450968
big	invalid	1	man	24	1	0.576282754529422
small	invalid	1	man	24	1	0.692932050580608
big	invalid	1	man	24	1	0.764831926602503
small	invalid	1	man	24	1	0.793713505699935
big	invalid	1	man	24	1	0.707524853886876
small	invalid	1	man	24	1	0.750547678685437
big	invalid	1	man	24	1	0.699227388101865
small	invalid	1	man	24	1	0.578117995405273
big	invalid	1	man	24	1	0.558676382661603
small	invalid	1	man	24	1	0.808817477151824
big	invalid	1	man	24	0	0.622784786589796
small	invalid	1	man	24	1	0.699115851884449
big	invalid	1	man	24	1	0.583117509125925
small	invalid	1	man	24	1	0.670529839511383
big	invalid	1	man	24	1	0.5523231293849
small	invalid	1	man	24	1	0.554635954494083
big	invalid	1	man	24	1	0.63411660198167
small	invalid	1	man	24	1	0.717384504134312
big	invalid	1	man	24	1	0.662536264221826
small	invalid	1	man	24	1	0.709023695583986
big	invalid	1	man	24	1	0.536196511992426
small	invalid	1	man	24	1	0.533446480959696
big	invalid	1	man	24	1	0.550158646963449
small	invalid	1	man	24	1	0.696787777615092
big	invalid	1	man	24	1	0.687327940632337
small	invalid	1	man	24	1	0.664474566911442
big	invalid	1	man	24	1	0.536296465252769
small	invalid	1	man	24	1	0.589531322451174
big	invalid	1	man	24	1	0.651819446927934
small	invalid	1	man	24	1	0.577032931700484
big	invalid	1	man	24	1	0.508943683031901
small	invalid	1	man	24	1	0.486818454387492
big	invalid	1	man	24	1	0.685685868470388
small	invalid	1	man	24	1	0.672721625910875
big	invalid	1	man	24	1	0.648445094948307
small	invalid	1	man	24	1	0.714212785246523
big	invalid	1	man	24	1	0.55080173927876
small	invalid	1	man	24	1	0.703349419032605
big	invalid	1	man	24	1	0.568821550527975
small	invalid	1	man	24	1	0.66243780876986
big	invalid	1	man	24	1	0.58082307287764
small	invalid	1	man	24	1	0.688271955364433
big	invalid	1	man	24	1	0.596196046251088
small	invalid	1	man	24	1	0.6124140591108
big	invalid	1	man	24	1	0.49454378903488
small	invalid	1	man	24	1	0.67516811508669
big	invalid	1	man	24	1	0.854396247016768
small	invalid	1	man	24	1	0.774710560141911
big	invalid	1	man	24	1	0.843094102757801
small	invalid	1	man	24	1	0.625833661835162
big	invalid	1	man	24	1	0.865294929598595
small	invalid	1	man	24	1	0.590694694690647
big	invalid	1	man	24	1	0.646452269799031
small	invalid	1	man	24	1	0.458503527274484
big	invalid	1	man	24	1	0.72260976282709
small	invalid	1	man	24	1	0.555022527699657
big	invalid	1	man	24	1	0.699522655428954
small	invalid	1	man	24	0	0.726641707340378
big	invalid	1	man	24	1	0.498874229904523
small	invalid	1	man	24	1	0.649684693961974
big	invalid	1	man	24	1	0.752301585671497
small	invalid	1	man	24	1	0.720702022373396
big	invalid	1	man	24	1	0.695597028029233
small	invalid	1	man	24	1	0.763478377570762
big	invalid	1	man	24	1	0.618775495913853
small	invalid	1	man	24	1	0.556202075225184
big	invalid	1	man	24	1	0.541685155847958
small	invalid	1	man	24	1	0.634311191872222
big	invalid	1	man	24	1	0.484726263355453
small	invalid	1	man	24	1	0.651209151146999
big	invalid	1	man	24	1	0.671615347799427
small	invalid	1	man	24	1	0.609453357020207
big	invalid	1	man	24	1	0.587403634377664
small	invalid	1	man	24	1	0.582025894526159
big	invalid	1	man	24	1	0.695591488597328
small	invalid	1	man	24	1	0.773918292343138
big	invalid	1	man	24	1	0.706907616331688
small	invalid	1	man	24	1	0.852808786382879
big	invalid	1	man	24	1	0.507869370660744
small	invalid	1	man	24	0	0.693781725352307
big	invalid	1	man	24	1	0.641424553053424
small	invalid	1	man	24	1	0.641561780239044
big	invalid	1	man	24	1	0.626406246731724
small	invalid	1	man	24	1	0.647572062719309
big	invalid	1	man	24	0	0.659523249105518
small	invalid	1	man	24	1	0.644104842449066
big	invalid	1	man	24	1	0.659135835500935
small	invalid	1	man	24	1	0.68888788646078
big	invalid	1	man	24	1	0.701036107414381
small	invalid	1	man	24	1	0.664072387720444
big	invalid	1	man	24	1	0.668734850183376
small	invalid	1	man	24	1	0.715572604604141
big	invalid	1	man	24	1	0.600106582300198
small	invalid	1	man	24	1	0.718487060666081
big	invalid	1	man	24	1	0.59201532384289
small	invalid	1	man	24	1	0.694203058698487
big	invalid	1	man	24	1	0.609798188990548
small	invalid	1	man	24	1	0.711773038162312
big	invalid	1	man	24	1	0.630311476818347
small	invalid	1	man	24	1	0.769146202181867
big	invalid	1	man	24	1	0.662736235298548
small	invalid	1	man	24	1	0.761904894320746
big	invalid	1	man	24	0	0.56989159815246
small	invalid	1	man	24	1	0.870864353205498
big	invalid	1	man	24	1	0.623606739463667
small	invalid	1	man	24	1	0.726573059722394
big	invalid	1	man	24	1	0.645653966962698
small	invalid	1	man	24	1	0.537441419367671
big	invalid	1	man	24	0	0.597651285881283
small	invalid	1	man	24	1	0.667556781079512
big	invalid	1	man	24	1	0.491329863684249
small	invalid	1	man	24	1	0.657953796879993
big	invalid	1	man	24	1	0.589034993690555
small	invalid	1	man	24	1	0.74425804740742
big	invalid	1	man	24	1	0.697322804885135
small	invalid	1	man	24	1	0.67649005053547
big	invalid	1	man	24	1	0.522353131251484
small	invalid	1	man	24	1	0.620162704121601
big	invalid	1	man	24	1	0.611968421108624
small	invalid	1	man	24	1	0.613048765252131
big	invalid	1	man	24	1	0.503900451057294
small	invalid	1	man	24	1	0.704023931350127
big	invalid	1	man	24	1	0.592037348028114
small	invalid	1	man	24	1	0.623735818229699
big	invalid	1	man	24	1	0.64346212298784
small	invalid	1	man	24	1	0.689065378743786
big	invalid	1	man	24	1	0.615987511195704
small	invalid	1	man	24	1	0.643865933429428
big	invalid	1	man	24	1	0.614035457499863
small	invalid	1	man	24	1	0.64114280794713
